gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
DDX5,0,2.261926056863334e-33,0.41368834990206005,0.943,0.961,4.1920275611848166e-29
MLLT11,0,2.7571089534489968e-33,-0.43187030421047007,0.245,0.622,5.109750023427025e-29
S100A10,0,2.76909674008295e-33,0.656901779365651,0.727,0.498,5.13196698839573e-29
NECTIN2,0,2.9180271723041497e-33,0.5395233398240652,0.801,0.724,5.40797975843128e-29
GLIPR2,0,2.9646326210311374e-33,-0.3456582347962472,0.177,0.573,5.494353636557007e-29
RPS25,0,3.3269870664216624e-33,-0.2703440474742158,0.998,0.999,6.165905130199266e-29
TMCO3,0,3.760499717588685e-33,0.5747055292952101,0.729,0.58,6.96933412660711e-29
EMX2OS,0,4.01711843422965e-33,-0.3287939157827556,0.028,0.325,7.444925594157811e-29
WDR54,0,5.4077064683259504e-33,-0.27943438362331635,0.081,0.421,1.0022102397748484e-28
CD151,0,7.444598645110455e-33,0.48810830236921265,0.849,0.801,1.3797074668983207e-28
ANK3,0,1.0357140196621302e-32,-0.25240604170819136,0.055,0.372,1.9194887926398259e-28
HNF1B,0,1.436779393841263e-32,-0.3087231996712018,0.002,0.268,2.6627832506060126e-28
SHISA2,0,2.967302795496798e-32,0.6754623770747186,0.664,0.412,5.499302270894216e-28
PLD3,0,3.599119135092495e-32,0.44245867303209896,0.904,0.847,6.670247493066921e-28
TES,0,4.4551730856751213e-32,-0.22095008197867178,0.037,0.337,8.256772279681703e-28
ADAMTS1,0,6.49541547869931e-32,-0.3988095816216336,0.068,0.381,1.2037953506673431e-27
CCND2,0,9.882148776803007e-32,-0.3220835456408165,0.175,0.541,1.8314586328049012e-27
GNG11,0,1.7716035659978227e-31,-0.5093094134710837,0.197,0.562,3.2833128888637644e-27
CD9,0,2.3764316402655297e-31,-0.46589007723979164,0.09,0.414,4.404240758904106e-27
CLDN5,0,2.6448242887215076e-31,0.4469321903034922,0.843,0.543,4.90165285428757e-27
DCDC2,0,2.8256905384905377e-31,-0.332965929409979,0.052,0.352,5.236852274984513e-27
TPD52L1,0,3.8351010235817713e-31,-0.2641582689341604,0.017,0.288,7.107592727004096e-27
BMP4,0,4.347630023815958e-31,-0.3392553602465638,0.074,0.388,8.057462723138115e-27
GPC3,0,4.375951052772955e-31,-0.6720995978340963,0.321,0.69,8.109950086104117e-27
CA11,0,4.597506933543341e-31,0.5602059098806496,0.747,0.585,8.520559599935873e-27
IFITM1,0,4.6731957928273085e-31,-0.45885994577032263,0.041,0.328,8.660833762846851e-27
EIF3F,0,5.209539223024447e-31,-0.36026110004442957,0.843,0.954,9.654839042031208e-27
CD74,0,5.2586438591182845e-31,-0.2683322834815678,0.035,0.325,9.745844664103916e-27
LIMD2,0,5.557826210052673e-31,-0.29152646555192524,0.087,0.409,1.0300319315090619e-26
IGF2,0,6.448701259388841e-31,-0.6777307710244267,0.194,0.538,1.195137804402534e-26
CLDN1,0,1.2203614055841796e-30,-0.4083355399756441,0.066,0.369,2.26169579296916e-26
RPL36A,0,1.5480413209964027e-30,-0.5628199699193268,0.904,0.969,2.868984980202633e-26
OAZ1,0,1.5797507587176626e-30,0.28837276005214996,0.989,0.988,2.9277520811314443e-26
IL1R1,0,1.5865669579938055e-30,-0.45223072853466695,0.138,0.466,2.9403845432499196e-26
S100A1,0,1.7030206248163064e-30,-0.39582128804044225,0.096,0.418,3.156208123972061e-26
TSPAN12,0,2.7878165116066542e-30,-0.4776087734378216,0.212,0.579,5.1666603409606123e-26
PDLIM7,0,4.3412987831341164e-30,0.4179450773918295,0.854,0.783,8.045729034782458e-26
MT1E,0,4.438320655289154e-30,0.6496305841681022,0.491,0.189,8.225539670447389e-26
PRSS23,0,4.640826146990214e-30,-0.29501719494697093,0.044,0.331,8.600843098216963e-26
S100A11,0,6.940278170400236e-30,0.3752801166005064,0.98,0.954,1.2862417533202759e-25
TXNIP,0,7.809916468095856e-30,0.5049397414000492,0.913,0.847,1.447411819032205e-25
RBPMS,0,8.476269952885786e-30,0.5003027043768605,0.742,0.558,1.5709071103683227e-25
ARF1,0,1.4791489834623254e-29,0.38134774774612,0.937,0.922,2.7413068110507276e-25
STT3B,0,1.6813432456960668e-29,0.5282536260396149,0.762,0.594,3.1160334372485208e-25
EIF3M,0,1.8063241670693168e-29,0.3592899881387046,0.989,0.978,3.347660578829565e-25
PCDH9,0,2.1282203114088207e-29,-0.34756057672449636,0.122,0.456,3.9442307031339672e-25
WDR86,0,2.919444368323065e-29,-0.34315789805276786,0.076,0.381,5.410606247813137e-25
PRR7,0,3.3272540783308405e-29,-0.18266598133347767,0.031,0.301,6.166399983370547e-25
HOMER3,0,3.5089126568618115e-29,-0.21090250740492072,0.072,0.379,6.503067826961995e-25
TIMP1,0,3.511465539075804e-29,0.42838744584171273,0.897,0.841,6.507799083569188e-25
HES4,0,4.194179468633522e-29,-0.6394827997304238,0.657,0.843,7.773072809218506e-25
C11orf58,0,5.121921798137781e-29,0.35162486707516494,0.963,0.964,9.492457668488749e-25
HEY1,0,5.290579169475731e-29,-0.32115534553490077,0.103,0.424,9.805030374789374e-25
ATP6V1G1,0,8.48711791029838e-29,0.2993716708753289,0.996,0.991,1.5729175623155988e-24
FAU,0,8.721698669746437e-29,-0.21840078092336812,0.993,0.997,1.6163924144641071e-24
TLE1,0,9.389248047188733e-29,-0.26900580266516466,0.124,0.462,1.740109340585488e-24
CKB,0,9.459809157612519e-29,0.503471585434702,0.806,0.679,1.753186431180328e-24
ACTN4,0,9.982850616396077e-29,0.4985729740798134,0.764,0.616,1.8501217047366848e-24
SLC38A1,0,1.0521631047899208e-28,-0.22958669924588124,0.092,0.409,1.9499738821071602e-24
DACH1,0,1.5178661908349842e-28,0.5161280334447746,0.731,0.588,2.813061411474476e-24
CYYR1,0,1.5490996622682432e-28,-0.19954446675893872,0.022,0.279,2.870946404081735e-24
DSTN,0,1.6154176012762362e-28,0.36456581051720316,0.978,0.984,2.9938534404452484e-24
SLC48A1,0,2.0640127460378774e-28,0.4607213491828638,0.729,0.483,3.825234822231998e-24
GPX1,0,2.195037721158642e-28,-0.5324711991472164,0.629,0.88,4.068063408623311e-24
LTA4H,0,3.139456156310561e-28,-0.2643450454706852,0.183,0.54,5.818354094490363e-24
HEY2,0,3.26438565398528e-28,-0.24026096670936378,0.028,0.289,6.049885932530919e-24
SNRPE,0,3.7826987196854776e-28,-0.3602477459835276,0.841,0.949,7.010475537193095e-24
SLC16A1,0,4.648004192576737e-28,-0.4651508254648337,0.207,0.546,8.614146170102467e-24
CAPG,0,6.881986954532776e-28,-0.21992685517095123,0.048,0.328,1.2754386422835594e-23
PPIF,0,8.950640646372434e-28,-0.1724162318350888,0.052,0.339,1.658822230992203e-23
LRRIQ1,0,1.1809295413893085e-27,-0.2914775611961009,0.039,0.309,2.1886167190568056e-23
PDGFC,0,1.4636314858865869e-27,-0.20592791056735554,0.052,0.337,2.712548232793612e-23
SYTL1,0,1.7787492747400325e-27,0.5255720772162205,0.631,0.421,3.296556030875702e-23
CREG1,0,1.78837349372017e-27,-0.2614894194408416,0.122,0.448,3.314392595911591e-23
H2AFY2,0,2.3838636374676083e-27,-0.26731886419947504,0.223,0.583,4.4180144793187183e-23
MYL6B,0,2.719116499975487e-27,-0.36653260382711195,0.531,0.808,5.0393386094045703e-23
KCNH2,0,2.8394454321460077e-27,0.4407676585295618,0.666,0.46,5.2623442193961964e-23
FAM107B,0,2.853595714037303e-27,-0.15493225252101964,0.024,0.279,5.2885689368253336e-23
PDGFD,0,3.257799920570044e-27,-0.22776871731820503,0.037,0.298,6.037680592792463e-23
TMSB4X,0,3.3429919872855486e-27,0.2148784234641301,1,1,6.195567050036308e-23
LAMB1,0,4.040707547149102e-27,-0.22167525117083764,0.057,0.339,7.488643297131431e-23
EIF4EBP1,0,4.084027146997986e-27,-0.29060196301883046,0.148,0.474,7.568927511531367e-23
PSAT1,0,4.672140332433981e-27,-0.19158549996142757,0.015,0.256,8.658877678099897e-23
BCAT1,0,5.8027859396123885e-27,-0.20783838853141973,0.037,0.297,1.075430318188364e-22
PARD3B,0,5.857448122293875e-27,0.5139979520456266,0.631,0.403,1.085560860504724e-22
SPARC,0,6.3379584009215406e-27,0.37127368148187045,0.969,0.889,1.174613830442789e-22
ERBB2,0,6.647701208492683e-27,-0.21179101633053493,0.114,0.439,1.232018464969949e-22
CAV2,0,8.388841739931823e-27,-0.3835438027869508,0.085,0.37,1.5547040396615647e-22
EZH2,0,9.080124441492212e-27,-0.15098921879778934,0.024,0.273,1.6828194627417517e-22
ACAA2,0,9.369645856104509e-27,-0.38088378612068957,0.26,0.613,1.7364764665118487e-22
FBLN1,0,9.475450232874376e-27,-0.19471233103333807,0.037,0.295,1.7560851916586081e-22
CCDC198,0,1.0297961441796635e-26,-0.29800974692153953,0.009,0.237,1.9085211940081705e-22
PLCE1,0,1.1957885065778156e-26,0.47781598355825,0.587,0.333,2.2161548392406657e-22
TPM2,0,1.1974304623624765e-26,-0.3995846916440502,0.151,0.463,2.2191978758963775e-22
DDR1,0,1.2097926509756543e-26,0.41774458594691444,0.795,0.657,2.2421087200531803e-22
MGST3,0,1.2814021737715545e-26,-0.6946897504973109,0.587,0.859,2.374822648650822e-22
NOP53,0,1.5165852385262462e-26,-0.32746964732553185,0.786,0.954,2.810687422560692e-22
GINS2,0,1.5407619495147268e-26,-0.22902458775482515,0.033,0.285,2.8554941210356433e-22
GSN,0,1.626285224699845e-26,0.4686855903568137,0.67,0.417,3.0139944069362226e-22
BCL7A,0,1.6382156204368914e-26,-0.22604674868517685,0.135,0.459,3.036105009355691e-22
WDR49,0,1.745976655570228e-26,0.24186261796066635,0.205,0.018,3.2358185357683035e-22
RPL41,0,1.994605838801476e-26,-0.25892457183779616,1,1,3.696603001050776e-22
BST2,0,2.063680010112827e-26,0.38953957184121046,0.983,0.928,3.8246181627421023e-22
CSRP2,0,3.0138523107364963e-26,-0.23647272086360682,0.072,0.357,5.585572487487948e-22
RIDA,0,4.007091041160329e-26,-0.24953561760835902,0.079,0.37,7.426341826582438e-22
NECAB1,0,4.4140862374285116e-26,0.4224109364595338,0.489,0.214,8.180626023826261e-22
NRP1,0,5.899991033206004e-26,-0.3131647856046311,0.21,0.555,1.0934453381840688e-21
DYNLRB1,0,6.696772826042035e-26,0.3364920823230153,0.921,0.912,1.2411129078503703e-21
PABPN1,0,7.381761292647788e-26,0.4118270433905382,0.882,0.867,1.3680618203664145e-21
GPHN,0,8.075704263978922e-26,0.5384997031958012,0.546,0.336,1.4966702712432136e-21
SINHCAF,0,8.728742345435947e-26,-0.29292819484993593,0.26,0.622,1.6176978188796442e-21
LUC7L3,0,9.725959585567998e-26,0.38447234749629566,0.952,0.93,1.802512089993317e-21
EMID1,0,1.0636447585496243e-25,-0.3296646120036989,0.201,0.535,1.9712528310200188e-21
VIM,0,1.1485084521740884e-25,0.39991532305920074,0.998,0.964,2.1285307144142382e-21
VAMP5,0,1.175709595235755e-25,0.4253976869829823,0.858,0.727,2.1789425928504247e-21
GOLIM4,0,1.180996660397872e-25,0.4939805845431936,0.751,0.621,2.188741110715376e-21
LITAF,0,1.2530229787377328e-25,0.40668412658119646,0.828,0.768,2.3222274864946403e-21
MDFI,0,1.324161999884898e-25,-0.29940465401189265,0.1,0.394,2.4540694343866817e-21
OSBPL1A,0,1.3958032107517632e-25,-0.26343953120925667,0.179,0.505,2.5868420904862428e-21
CLDN3,0,1.415336892978004e-25,-0.44757599497372624,0.12,0.421,2.6230438637561348e-21
PHGDH,0,1.6570600952058722e-25,-0.3253785706223342,0.17,0.508,3.071029474445043e-21
HMGN3,0,1.6941858855461585e-25,0.3153044184103231,0.998,0.994,3.1398347016826955e-21
LTBP1,0,3.088994612535991e-25,-0.24234070728716725,0.085,0.376,5.724833715412952e-21
RASSF8-AS1,0,3.1957914325905967e-25,0.5007104422665427,0.745,0.592,5.922760262020153e-21
E2F3,0,3.5257912254938354e-25,-0.16004209544954612,0.048,0.307,6.534348878207725e-21
MLF1,0,3.8248653640960715e-25,-0.24140697148333232,0.127,0.444,7.08862297927925e-21
RAC3,0,3.865543700872474e-25,-0.23875604227615266,0.194,0.535,7.164012140826955e-21
UBL7,0,3.9230700052275484e-25,0.4779533402485471,0.745,0.627,7.270625640688215e-21
BEX1,0,4.153333180039665e-25,-0.2478826857816936,0.041,0.295,7.69737238256751e-21
RETREG1,0,5.146372838977457e-25,0.42276955914941416,0.478,0.219,9.537772782476921e-21
COTL1,0,5.235317012066132e-25,-0.3569932398720466,0.168,0.496,9.702613018462163e-21
ARHGAP24,0,5.799387810566932e-25,-0.2560286025565567,0.168,0.499,1.0748005429323695e-20
ZDHHC6,0,6.056251879837221e-25,0.5441934447024352,0.517,0.31,1.1224051608902322e-20
RBMS1,0,6.421543521283379e-25,0.45492829546365876,0.79,0.679,1.1901046607994486e-20
TKT,0,6.596955519868241e-25,-0.37840497663004613,0.365,0.688,1.222613766497181e-20
SBDS,0,7.5467759874992675e-25,0.4582831702126481,0.747,0.676,1.3986439937632392e-20
RGS10,0,7.561109885098549e-25,-0.29748136068045683,0.155,0.469,1.4013004950053143e-20
DAAM1,0,8.047138514080403e-25,-0.2432379501111619,0.1,0.393,1.491376180814521e-20
CORO2B,0,8.79266085414624e-25,0.3953511090808234,0.417,0.171,1.6295438360989227e-20
IGDCC3,0,9.241401917527132e-25,-0.20909711239529208,0.048,0.301,1.7127090173753034e-20
IFI27L2,0,9.450369139872815e-25,-0.28598909893089725,0.192,0.528,1.7514369126926288e-20
CGNL1,0,1.0063474026962107e-24,0.45506546891921074,0.603,0.346,1.8650636414168872e-20
CTNNBIP1,0,1.0697848650227749e-24,0.5131673141739128,0.644,0.535,1.9826322903467085e-20
H2AFZ,0,1.0765792165505275e-24,-0.6076358210189043,0.801,0.936,1.9952242620330927e-20
UGT2B7,0,1.1620186279808747e-24,-0.2531426517162335,0.004,0.213,2.1535691232369552e-20
PHLDA1,0,1.4541227726284602e-24,-0.41545084972070245,0.094,0.364,2.6949257345123253e-20
FXYD5,0,1.5140422633775081e-24,-0.19893165637096624,0.039,0.283,2.805974526717536e-20
TAGLN2,0,1.9952712745920643e-24,0.48874787479341597,0.572,0.361,3.6978362532014725e-20
DHCR24,0,2.362020496509956e-24,-0.17842580973111813,0.061,0.325,4.377532586181902e-20
SLC4A7,0,2.41369478026369e-24,-0.14228136914915868,0.055,0.318,4.4733005362626966e-20
LEFTY1,0,2.6738194538172934e-24,0.423875387764374,0.314,0.085,4.95538959375959e-20
HMGB2,0,3.1579494365849534e-24,-0.6232722367719865,0.266,0.586,5.852627690822894e-20
NDUFAF3,0,3.1971237490744907e-24,0.3997038003347163,0.834,0.826,5.925229444159753e-20
TYMS,0,3.591801156237345e-24,-0.26030407063847155,0.044,0.286,6.656685082854672e-20
FRMD1,0,3.693786963263969e-24,0.42578354126160967,0.541,0.271,6.845695379017115e-20
NT5DC2,0,4.0878304156755936e-24,-0.18567832920670754,0.083,0.358,7.575976109371578e-20
LEPROT,0,4.581660018669932e-24,0.31232372519858154,0.924,0.822,8.491190512600985e-20
ATP6V0E1,0,4.656325135864986e-24,0.3601776764862157,0.889,0.894,8.629567374298578e-20
C16orf45,0,4.710223893558295e-24,-0.14021134291392384,0.052,0.313,8.729457941931588e-20
SFRP1,0,5.345187924053945e-24,-0.2818104808270786,0.026,0.252,9.906236779649175e-20
GCHFR,0,6.201664908943939e-24,-0.3270778123382215,0.21,0.534,1.1493545575745803e-19
SERINC2,0,6.519139264908247e-24,-0.17797969437322947,0.07,0.339,1.2081920799654454e-19
CCDC34,0,6.63098422659917e-24,-0.22276342664226575,0.129,0.427,1.2289203067156242e-19
C1QTNF7,0,6.798979414374859e-24,-0.22789121392191858,0.059,0.313,1.2600548548660925e-19
MT-ND1,0,8.58365735145609e-24,-0.2949730774145398,1,0.997,1.5908092169453572e-19
CENPH,0,9.150997905809723e-24,-0.18372957144502194,0.044,0.286,1.695954441883716e-19
TMPO,0,1.0025153868775615e-23,-0.21037928942694809,0.118,0.414,1.8579617665001846e-19
NAP1L1,0,1.0655582324767995e-23,-0.39334031565506766,0.915,0.97,1.9747990722492526e-19
CCNB1IP1,0,1.09100962342037e-23,-0.3339683036874435,0.352,0.681,2.0219681350849717e-19
TMEM150C,0,1.342777727202834e-23,0.45951005471096584,0.579,0.355,2.4885699618250123e-19
MYL6,0,1.534029389463988e-23,0.3101713051987729,0.998,0.997,2.843016667493609e-19
SARAF,0,1.6245285180300424e-23,0.38445292989113655,0.886,0.903,3.0107387024650775e-19
LYPD6B,0,1.8460332482711155e-23,-0.17850307075413718,0.013,0.222,3.421253419020858e-19
HIST1H2AC,0,2.0783626111038388e-23,0.5068435949763237,0.515,0.286,3.8518294271587443e-19
DMAC1,0,2.1636944334302062e-23,0.35973633705499664,0.882,0.873,4.0099748934762013e-19
SPRY1,0,2.7894940676884415e-23,-0.26975680631169496,0.135,0.435,5.169769355646989e-19
DMKN,0,3.0286006722802067e-23,-0.22861737768877471,0.044,0.283,5.612905625936907e-19
RBM47,0,3.187857480716748e-23,-0.24399060162847075,0.122,0.414,5.908056269012349e-19
COMMD6,0,3.4010495557843883e-23,-0.2647190664764292,0.884,0.961,6.303165141735207e-19
SELENOT,0,3.5032857083918966e-23,0.3861695379600776,0.828,0.793,6.492639403362702e-19
FKBP10,0,3.74626827136603e-23,-0.25632832453149,0.271,0.625,6.942958987322663e-19
BCL11A,0,4.4450005096672416e-23,-0.15801891844031726,0.035,0.264,8.237919444566299e-19
P3H2,0,4.7363591201087867e-23,0.43481081146618406,0.648,0.409,8.777894357297614e-19
AKR1C3,0,4.8414594613524827e-23,-0.2656976331847531,0.004,0.201,8.972676819724556e-19
KLF3,0,5.774504086342825e-23,-0.19539018005689895,0.122,0.414,1.0701888423219157e-18
COX14,0,6.357387336412961e-23,0.36933835273994187,0.823,0.805,1.178214595057414e-18
S100A4,0,6.568016757075748e-23,0.40801363921533884,0.795,0.624,1.2172505455888483e-18
BICC1,0,7.134199202066343e-23,-0.27296261790589094,0.028,0.25,1.3221811381189554e-18
NEBL,0,7.475872132850812e-23,0.4556927855296603,0.644,0.438,1.385503382381241e-18
NCAM1,0,7.601722187538588e-23,-0.13885259741136743,0.033,0.261,1.4088271730165266e-18
KLRB1,0,1.1297328503511173e-22,0.35866224443982886,0.59,0.291,2.0937338915557257e-18
HLA-A,0,1.1685060720386712e-22,0.42738231347350064,0.832,0.706,2.1655923033092696e-18
JPH4,0,1.213261146793982e-22,-0.1753050569734244,0.046,0.282,2.248536883353287e-18
APOPT1,0,1.2799303032573342e-22,0.35334067120504375,0.884,0.877,2.3720948310268176e-18
MT1X,0,1.4087299133843106e-22,0.8781381455592606,0.6,0.402,2.610799148475143e-18
EIF4A2,0,1.5383796229376562e-22,0.3257358299626616,0.959,0.981,2.8510789551903583e-18
SAP18,0,1.6172642583822872e-22,0.30932078906452043,0.941,0.951,2.9972758500598927e-18
ZNF770,0,1.7302716594049652e-22,-0.2620514213986736,0.312,0.667,3.206712466375222e-18
FREM1,0,1.9304428506361303e-22,-0.14753753266260572,0.033,0.258,3.5776897350839405e-18
TBX2-AS1,0,2.0029326024985297e-22,-0.17699447601637538,0.011,0.21,3.712034992210525e-18
CTGF,0,2.1200403542024983e-22,-1.279272651454031,0.212,0.475,3.92907078844349e-18
CTSC,0,2.2009609041277872e-22,-0.25126576376976195,0.041,0.27,4.079040843620028e-18
CENPW,0,2.237771641551172e-22,-0.22842434106196938,0.096,0.366,4.147262183286787e-18
PCLAF,0,2.320385900432286e-22,-0.49279278300443263,0.12,0.378,4.300371189271156e-18
SNHG18,0,2.9570732025216435e-22,-0.2114192518430861,0.124,0.414,5.480343766233362e-18
TTYH1,0,3.0630602878145495e-22,-0.2602336448105534,0.046,0.276,5.676769631406705e-18
BIRC5,0,3.124282630618632e-22,-0.2513312814231965,0.026,0.238,5.79023299932551e-18
CKS2,0,3.665226799050327e-22,-0.31827544517774203,0.164,0.454,6.792764826679971e-18
RASSF8,0,3.833529872863531e-22,0.4478206077498488,0.572,0.342,7.104680913377981e-18
FOXJ1,0,3.850438670954276e-22,-0.26088967939179775,0.035,0.255,7.13601798887956e-18
RMI2,0,4.251246025434965e-22,-0.13373828146910335,0.015,0.219,7.87883425893862e-18
NFIB,0,4.475087480443545e-22,-0.245543972628037,0.055,0.292,8.293679627506022e-18
ANGPT1,0,4.499038230084697e-22,0.42632495631646006,0.393,0.177,8.33806755181597e-18
SOX21-AS1,0,4.67147478641809e-22,0.2633740884112805,0.194,0.025,8.657644221668647e-18
SNRNP25,0,4.705995386588353e-22,-0.3065871881115506,0.214,0.52,8.721621249964194e-18
CENPN,0,5.547241918691686e-22,-0.1545291512476002,0.028,0.244,1.0280703447911302e-17
YPEL2,0,5.922807929221558e-22,-0.1630700870424795,0.061,0.307,1.0976739935226314e-17
BZW2,0,6.951526984047668e-22,-0.1565075457177609,0.1,0.384,1.2883264959535543e-17
TCEAL5,0,7.547098535673481e-22,-0.12660438770923713,0.022,0.231,1.3987037716163663e-17
MED4,0,8.128912645995329e-22,0.4436122881505915,0.736,0.718,1.5065313806823143e-17
CIB2,0,8.744867635776255e-22,-0.1254448748836085,0.059,0.301,1.6206863189384134e-17
PON2,0,9.131217273807294e-22,0.45857657193695966,0.742,0.693,1.6922884973547057e-17
RAB18,0,9.318245136838966e-22,0.44617778136557107,0.707,0.636,1.7269503712103657e-17
SPATS2,0,9.792535958912743e-22,-0.221778928855456,0.192,0.502,1.8148506892652988e-17
HIST1H4C,0,9.947557896611511e-22,-1.0232544572260767,0.448,0.693,1.8435809049790114e-17
CRABP2,0,1.0174116991565619e-21,-0.5826286731323121,0.225,0.513,1.8855691020468562e-17
CDC14A,0,1.024570415298457e-21,0.3986595180726482,0.415,0.187,1.8988363506726304e-17
ASGR1,0,1.0492699404975048e-21,-0.15696917177915037,0.026,0.237,1.9446119807240257e-17
LMNB1,0,1.0881127789123853e-21,-0.13681609237139233,0.017,0.217,2.0165994131583236e-17
NME3,0,1.7108150667395544e-21,0.4346328223835385,0.729,0.661,3.1706535631884164e-17
CITED2,0,1.944414616077266e-21,0.5158422914678213,0.806,0.784,3.603583607975997e-17
BCAS3,0,1.9490472869752467e-21,-0.3803389663115248,0.107,0.37,3.612169336951225e-17
CAST,0,2.4735162070018608e-21,0.3778470508508325,0.803,0.741,4.5841675864365485e-17
EYA1,0,2.5332794615588052e-21,-0.1828430961009675,0.041,0.262,4.6949268261069335e-17
ADAMTS9,0,2.733284172420934e-21,0.4469420946696977,0.633,0.445,5.065595556747717e-17
HNRNPA2B1,0,2.7339437646682465e-21,0.3006030531623398,0.976,0.973,5.0668179790596614e-17
NRGN,0,2.9988546386221172e-21,-0.30978614727746356,0.181,0.463,5.55777730175837e-17
FAM171A1,0,3.2519519070773226e-21,-0.12161413013879291,0.039,0.261,6.026842469386402e-17
C20orf27,0,3.532547655906865e-21,-0.18544853337335862,0.124,0.402,6.546870570692193e-17
ITGA8,0,3.676283344257664e-21,-0.18372258990821783,0.02,0.217,6.813255921912729e-17
ID2,0,4.6147930896690155e-21,0.5408041730130924,0.847,0.786,8.552596033083586e-17
IMPDH2,0,4.792218128861207e-21,-0.2686784359310104,0.347,0.685,8.881417858218475e-17
