gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PIGF,4,0.06888647770750896,-0.09148543396514641,0.4,0.762,1
SMIM24,4,0.06899581279642279,0.7072634519050514,0.527,0.524,1
TEAD2,4,0.06901035520382448,-0.13750155250060303,0.455,0.857,1
TNPO3,4,0.06908643767208937,-0.08218234556125906,0.327,0.667,1
BANP,4,0.06918923609596882,0.03069339924827559,0.145,0.381,1
IFIT3,4,0.06918923609596882,0.017002846230428553,0.145,0.381,1
DNAJC14,4,0.06918923609596882,-0.005091491269518342,0.145,0.381,1
ANKRD9,4,0.06918923609596882,-0.009356443063312986,0.145,0.381,1
ANKRD52,4,0.06918923609596882,-0.01615391309085802,0.145,0.381,1
FAM206A,4,0.06918923609596882,-0.038555114468894855,0.145,0.381,1
EMC3,4,0.0694577656013943,-0.07474276165657212,0.4,0.81,1
CLASRP,4,0.06949343644649483,0.14534318172877672,0.273,0.095,1
AMN1,4,0.06949343644649483,-0.07042676107581879,0.164,0.381,1
IGF2R,4,0.06958284889011411,0.010315570154336207,0.218,0.524,1
SLC27A3,4,0.06959625797640909,0.23240663492394062,0.309,0.143,1
PARP6,4,0.06983351310295219,0.008059020600346717,0.2,0.476,1
ABHD13,4,0.06983351310295219,-0.01330183895323031,0.2,0.476,1
DYNLL1,4,0.06997095598255884,0.24283986670130875,0.964,1,1
RPL12,4,0.06997286952108012,-0.11801166985985168,1,1,1
ERLEC1,4,0.07002379184984059,-0.14391003803727176,0.618,0.857,1
EPS8L2,4,0.07008129899844649,0.031200333674148706,0.309,0.714,1
TES,4,0.07010267423248008,-0.08931768446171684,0.455,0.905,1
ANKS3,4,0.07031723976526882,-0.03139811631287448,0.327,0.714,1
HMGXB3,4,0.070334514448916,0.25436543687549384,0.491,0.429,1
EAPP,4,0.0703347606025439,0.27964712522851015,0.545,0.524,1
C5orf24,4,0.07034376503959015,-0.09281989126155965,0.6,0.857,1
PRR14,4,0.07062284545475483,-0.04552642299734855,0.291,0.619,1
ZNF506,4,0.0706461578391436,0.03882528563980285,0.164,0.429,1
VSIG10,4,0.0706461578391436,0.0016393171854426625,0.164,0.429,1
NXT1,4,0.07080187948795746,-0.09146120499505445,0.4,0.762,1
TCOF1,4,0.07090871225021236,-0.023822595646276756,0.255,0.571,1
SLC39A13,4,0.07090871225021236,-0.04822802194031797,0.255,0.571,1
ZBED8,4,0.07091093740886593,-0.06478552506220132,0.055,0.19,1
KLK1,4,0.07091093740886593,-0.13503035509049022,0.055,0.19,1
FKBP10,4,0.07112988402792758,-0.03137996258428011,0.491,0.857,1
IFT27,4,0.07112988402792758,-0.13491924071986955,0.491,0.857,1
KBTBD2,4,0.0712394087645606,-0.04309278793518037,0.127,0.333,1
TBC1D10B,4,0.0712394087645606,-0.05073514985524405,0.127,0.333,1
KIAA1958,4,0.0712394087645606,-0.056678393207128974,0.127,0.333,1
ZNF91,4,0.07126008939572871,-0.07290717243015052,0.309,0.619,1
METTL14,4,0.07132782299768911,-0.03925720333368979,0.236,0.524,1
FADD,4,0.07132782299768911,-0.04248039610478449,0.236,0.524,1
RABGGTB,4,0.07137554023232931,-0.15291054473201465,0.436,0.714,1
TMEM214,4,0.07144799528110538,-0.027078682022141018,0.182,0.429,1
MED20,4,0.07144799528110538,-0.047966568614469504,0.182,0.429,1
SIX1,4,0.07171445486233922,0.00575346519896941,0.073,0.238,1
PRKG1,4,0.07171445486233922,0.004621261857988161,0.073,0.238,1
HID1,4,0.07171445486233922,-0.006108168768751879,0.073,0.238,1
LZTR1,4,0.07171445486233922,-0.0062615434723418545,0.073,0.238,1
SEMA7A,4,0.07171445486233922,-0.007802347666611947,0.073,0.238,1
ERMAP,4,0.07171445486233922,-0.011198007548701504,0.073,0.238,1
ZNF865,4,0.07171445486233922,-0.015137925988027164,0.073,0.238,1
PARP16,4,0.07171445486233922,-0.015262226439415383,0.073,0.238,1
CLDN15,4,0.07171445486233922,-0.01760753559868055,0.073,0.238,1
ZNF510,4,0.07171445486233922,-0.019563973295195332,0.073,0.238,1
CADM4,4,0.07171445486233922,-0.022070836297790594,0.073,0.238,1
CNNM2,4,0.07171445486233922,-0.02322576650771592,0.073,0.238,1
ZNF654,4,0.07171445486233922,-0.025785817262345002,0.073,0.238,1
ZNF433,4,0.07171445486233922,-0.02656937387106463,0.073,0.238,1
PPP5D1,4,0.07171445486233922,-0.029813864696433726,0.073,0.238,1
ZIC2,4,0.07171445486233922,-0.03440574882205589,0.073,0.238,1
SLC9A3R2,4,0.07171445486233922,-0.04692729878725404,0.073,0.238,1
PCDHB2,4,0.07172108735461544,0.0181028807741469,0.145,0.381,1
LINC01355,4,0.07172108735461544,0.007949496029886205,0.145,0.381,1
CCNJ,4,0.07172108735461544,-0.014914454939786714,0.145,0.381,1
RPS27L,4,0.07174757494514787,-0.14619295231969343,0.927,0.952,1
SAMD1,4,0.07180881719011122,0.008163726792916881,0.218,0.524,1
GRIPAP1,4,0.07192814632141671,-0.002842765547605236,0.273,0.619,1
AIF1,4,0.07193436022498827,1.333753088958542,0.309,0.143,1
LGALS3,4,0.07197510586180184,0.47960922366335,0.273,0.095,1
EXOC6,4,0.07197510586180184,-0.06018879639973515,0.164,0.381,1
NAPA,4,0.07209376673198749,0.2795367237827367,0.6,0.619,1
ACADM,4,0.07209376673198749,0.2521161764833598,0.6,0.619,1
RABGAP1,4,0.07213751287293123,0.0145615987807583,0.2,0.476,1
GSN,4,0.0724404278598661,0.37376704904968017,0.364,0.19,1
RAB7A,4,0.07253568001726171,0.28498572563882363,0.782,0.857,1
NUTM2B-AS1,4,0.07283335088715598,-0.04121474809301273,0.418,0.81,1
RALGDS,4,0.07285878155941689,0.00510388909497414,0.236,0.571,1
GATD1,4,0.07285878155941689,-0.06277621767169081,0.255,0.524,1
TMEM9B,4,0.07295146506985971,0.27162406927471044,0.582,0.571,1
APPL1,4,0.07299615889396405,-0.1229249357017489,0.491,0.952,1
RTCB,4,0.07303428790193209,0.1886200299924276,0.618,0.524,1
PES1,4,0.07308054815127235,0.04411041702666746,0.255,0.571,1
PDPR,4,0.07308054815127235,0.0013054724337180912,0.255,0.571,1
PFKM,4,0.07308054815127235,-0.022017812026624145,0.255,0.571,1
KIFAP3,4,0.07310714093929535,0.03289314120966724,0.164,0.429,1
SIM1,4,0.07324238447933022,-0.07352673576499452,0.218,0.476,1
FOXO3,4,0.07334949631645694,-0.03084019893655926,0.309,0.619,1
SARAF,4,0.07359887670787438,0.149687651308961,0.909,1,1
MPC2,4,0.07363630042405941,0.6970242563508795,0.964,1,1
TMEM30A,4,0.07381955218983738,0.22383644744155062,0.545,0.476,1
SENP6,4,0.07381955218983738,-0.0923416403674619,0.436,0.762,1
POM121C,4,0.07388206080260629,-0.033936328169615504,0.182,0.429,1
CREB3L4,4,0.07388206080260629,-0.05557998397527819,0.182,0.429,1
RNF212,4,0.07388206080260629,-0.05747175731621408,0.182,0.429,1
YEATS2,4,0.0739750157825523,-0.017497501787719555,0.127,0.333,1
ADD1,4,0.07401261735172437,0.2786893902033931,0.6,0.619,1
CLK4,4,0.07409278738110468,-0.03799528012322714,0.218,0.524,1
SOX4,4,0.07425145930222667,-0.1171809535837629,0.836,0.952,1
LDLRAD3,4,0.07432834823330078,0.020891419362578822,0.145,0.381,1
PHF13,4,0.07432834823330078,-0.0032776134771591164,0.145,0.381,1
C17orf80,4,0.07432834823330078,-0.005543171194930405,0.145,0.381,1
TTF2,4,0.07432834823330078,-0.008400616606688727,0.145,0.381,1
NF2,4,0.07433641635338334,-0.07615006298383939,0.2,0.429,1
EXT1,4,0.07436952176920723,-0.04898883907834425,0.109,0.286,1
MGLL,4,0.07439281550016054,0.32921698228541185,0.473,0.333,1
ATP6V1B2,4,0.07439281550016054,0.25984089881618816,0.473,0.333,1
NOL11,4,0.07450339727118817,-0.022961393252664802,0.2,0.476,1
EP400P1,4,0.07452890056141262,-0.048485719360115254,0.164,0.381,1
METTL15,4,0.07452890056141262,-0.0677776938401266,0.164,0.381,1
ST6GAL1,4,0.07452890056141262,-0.06994686316408727,0.164,0.381,1
RPS6KA5,4,0.07460373307102205,-0.04829881267971864,0.055,0.19,1
RUVBL2,4,0.07476373315513278,-0.09538663404644337,0.4,0.762,1
MGST2,4,0.07480610455411692,0.29839551818295257,0.618,0.667,1
HYAL2,4,0.07480610455411692,-0.073403761139687,0.545,0.857,1
RCC1,4,0.07486209926456054,-0.057510853836070686,0.291,0.619,1
ZDHHC20,4,0.075038939078702,0.008147588252321716,0.073,0.238,1
CLIP2,4,0.075038939078702,0.003480528739260552,0.073,0.238,1
DUSP2,4,0.075038939078702,-7.653219161580169e-4,0.073,0.238,1
LINC01659,4,0.075038939078702,-0.002320291552038306,0.073,0.238,1
DGKE,4,0.075038939078702,-0.002724220662961574,0.073,0.238,1
KHDRBS3,4,0.075038939078702,-0.00445911871496088,0.073,0.238,1
INTS7,4,0.075038939078702,-0.0071788725834607894,0.073,0.238,1
GPHN,4,0.075038939078702,-0.009298576639567277,0.073,0.238,1
SLC23A2,4,0.075038939078702,-0.01366365300013006,0.073,0.238,1
KAT14,4,0.075038939078702,-0.01707780793281341,0.073,0.238,1
ZFP64,4,0.075038939078702,-0.022211601310340466,0.073,0.238,1
HELB,4,0.075038939078702,-0.027152880749544257,0.073,0.238,1
BAG5,4,0.07516959336882825,-0.08582594977706748,0.291,0.571,1
IFI16,4,0.07532236187871724,0.12820073134000193,0.255,0.619,1
ARL14EP,4,0.07532236187871724,0.01760239846591577,0.255,0.619,1
SLC25A38,4,0.07532236187871724,-0.06284854020785108,0.273,0.571,1
PUS7L,4,0.0753413053746159,-0.12802697308497585,0.418,0.762,1
RTN4,4,0.07552901662058603,0.2817504959537631,0.982,1,1
EFCAB11,4,0.07559905341684929,-0.009472936002960175,0.218,0.476,1
TAF9B,4,0.07559905341684929,-0.06336045267738849,0.218,0.476,1
ZBTB7A,4,0.07563782437583072,0.02916570933892461,0.164,0.429,1
PLS1,4,0.07563782437583072,0.028461563946508395,0.164,0.429,1
TMEM179B,4,0.07567560667346493,0.24864623844375433,0.655,0.762,1
COMMD8,4,0.07597301430050706,0.23631470926063236,0.6,0.619,1
ANXA11,4,0.0762674013943519,0.3093438925193571,0.727,0.714,1
MKRN2,4,0.07627622026042603,-0.024452259528974674,0.273,0.619,1
STK24,4,0.07630007549747078,-0.10037612233502596,0.345,0.619,1
NAMPT,4,0.07643579243464863,-4.27131494967814e-4,0.218,0.524,1
RGL2,4,0.07650185528179067,0.2973026902506689,0.455,0.381,1
SDHA,4,0.0765251394903574,0.31474163193908644,0.545,0.571,1
ANAPC10,4,0.0765376925286094,-0.06974912805716504,0.364,0.714,1
GRB14,4,0.07657732052460185,0.03379266886154175,0.291,0.667,1
IP6K2,4,0.07676826488758409,-0.2140135795587328,0.655,0.857,1
CTDSP1,4,0.07677147104397232,-0.09216239726195852,0.545,0.857,1
LINC01515,4,0.07679589917252322,-0.01762411644973569,0.127,0.333,1
EFS,4,0.07679589917252322,-0.028849753715026683,0.127,0.333,1
CCDC127,4,0.07680362080057834,-0.12572469779288006,0.2,0.429,1
ALKBH3,4,0.07693230074542873,-0.006140107157015934,0.2,0.476,1
ST7L,4,0.07693230074542873,-0.026569140770734176,0.2,0.476,1
GTPBP1,4,0.07701255172610841,0.016740220442402767,0.145,0.381,1
TMEM181,4,0.07701255172610841,0.013177602612306244,0.145,0.381,1
FLOT2,4,0.0770584036011407,-0.030792524117915693,0.291,0.619,1
CCNG1,4,0.07712492300939476,-0.1284853126887051,0.818,1,1
PIK3C3,4,0.07715625054137251,-0.06181647282485428,0.164,0.381,1
HNRNPM,4,0.07721608531880104,0.3048410542146207,0.873,0.905,1
HMMR,4,0.07739040513219106,-0.056951142649801764,0.109,0.286,1
PRR12,4,0.07739040513219106,-0.07040889184873421,0.109,0.286,1
NCSTN,4,0.07741182570221572,0.009060295834987492,0.236,0.571,1
WDR18,4,0.07754238193772522,-0.037868078773169,0.418,0.905,1
TULP4,4,0.07758751453268864,-0.043583017232898896,0.255,0.571,1
RBBP4,4,0.07764029299504072,-0.12855181081645306,0.582,0.952,1
PIP4P1,4,0.07764399893727464,0.010167490983958805,0.327,0.762,1
ACTR2,4,0.07775326060795211,0.46911765470405004,0.673,0.81,1
KPNB1,4,0.07775348153485465,0.17666343664519524,0.764,0.81,1
PPP1R15A,4,0.0778524620163196,0.2757138925295764,0.527,0.429,1
CCDC92,4,0.07821845929751232,-0.03620421275172253,0.236,0.524,1
CAMK2N1,4,0.07822311781088281,-0.1424844850047256,0.418,0.667,1
LEMD3,4,0.07823955028951914,0.044300177072113006,0.164,0.429,1
VEZT,4,0.07826606139493317,-0.10244638703698661,0.436,0.81,1
RTF2,4,0.07842579762448172,0.25945267466576294,0.727,0.857,1
ZBTB33,4,0.07845215767558161,-0.03311589631888437,0.055,0.19,1
DLG3,4,0.07845215767558161,-0.040120709491265276,0.055,0.19,1
MANEA,4,0.07845215767558161,-0.04164147636166188,0.055,0.19,1
ZSCAN2,4,0.07845215767558161,-0.042960322773876604,0.055,0.19,1
PCYOX1L,4,0.07845215767558161,-0.04490754813135143,0.055,0.19,1
ZSWIM4,4,0.07845215767558161,-0.04813474962828704,0.055,0.19,1
ACSM2A,4,0.07845215767558161,-0.07243276004109739,0.055,0.19,1
CACNA2D2,4,0.07848821541203452,0.036244213010914496,0.073,0.238,1
HGH1,4,0.07848821541203452,0.021069161824223318,0.073,0.238,1
UBE2V1,4,0.07848821541203452,0.017308119308049666,0.073,0.238,1
CCDC138,4,0.07848821541203452,0.016520132047931145,0.073,0.238,1
ZNF700,4,0.07848821541203452,0.015953234127158405,0.073,0.238,1
VPS11,4,0.07848821541203452,0.015090250745271344,0.073,0.238,1
COQ3,4,0.07848821541203452,0.013980768227971743,0.073,0.238,1
BHLHB9,4,0.07848821541203452,0.010192129323240748,0.073,0.238,1
ZNF354B,4,0.07848821541203452,0.0076239742648568365,0.073,0.238,1
BTRC,4,0.07848821541203452,0.006768825143729354,0.073,0.238,1
MARK1,4,0.07848821541203452,0.006564567067565336,0.073,0.238,1
ANKRD6,4,0.07848821541203452,0.006482042831048855,0.073,0.238,1
TRO,4,0.07848821541203452,0.005679451487385641,0.073,0.238,1
L3MBTL3,4,0.07848821541203452,0.003293756875444802,0.073,0.238,1
OGDHL,4,0.07848821541203452,0.002626238608971432,0.073,0.238,1
TSPOAP1,4,0.07848821541203452,0.0025671096787888217,0.073,0.238,1
SNX16,4,0.07848821541203452,0.0012002881228654338,0.073,0.238,1
EXOC8,4,0.07848821541203452,-4.962309981448171e-4,0.073,0.238,1
DNA2,4,0.07848821541203452,-0.0013502658869528547,0.073,0.238,1
IRAK1BP1,4,0.07848821541203452,-0.0013944771468441738,0.073,0.238,1
ZNF525,4,0.07848821541203452,-0.0022570898764109407,0.073,0.238,1
CYP27C1,4,0.07848821541203452,-0.004864000801721072,0.073,0.238,1
TEF,4,0.07848821541203452,-0.008559999433797975,0.073,0.238,1
POP5,4,0.07849610212871536,0.24993310297839166,0.491,0.429,1
KIAA0232,4,0.07865939676624968,0.014852198545716788,0.327,0.714,1
BCL7C,4,0.07877872804748033,-0.14195949861076973,0.545,0.857,1
PNPLA2,4,0.07883886760873654,0.05017811955551943,0.218,0.524,1
ACD,4,0.07883886760873654,0.008943567640599948,0.218,0.524,1
CCND2,4,0.0789048416177701,-0.07789968486726334,0.4,0.762,1
MTHFD1,4,0.07895358072886635,-0.023936150243990803,0.182,0.429,1
UACA,4,0.07895358072886635,-0.045932084175794,0.182,0.429,1
RALGPS1,4,0.07925806834025483,-0.10519363484036366,0.145,0.333,1
PAXBP1,4,0.07930693791618491,-0.008852728374585006,0.291,0.619,1
YWHAZ,4,0.07931434210099991,-0.1592621813147923,0.873,1,1
MRPS14,4,0.0793283392909995,0.31100681513845063,0.636,0.714,1
BSG,4,0.07942116428204915,0.2567028482571867,0.945,1,1
ZNF785,4,0.07942536021691822,-0.025808787636271938,0.2,0.476,1
UBE2M,4,0.07942536021691822,-0.02984420934300966,0.2,0.476,1
FKBP7,4,0.07942536021691822,-0.038782871781805034,0.2,0.476,1
MIEF1,4,0.0795742434100505,-0.0661001554068337,0.327,0.667,1
LIFR-AS1,4,0.07970385879000695,-0.022567506180702898,0.127,0.333,1
FGFR3,4,0.079773805402265,-0.06202344000404428,0.255,0.524,1
DNM1,4,0.07977523459675889,0.013028372497772056,0.145,0.381,1
GOLPH3L,4,0.07977523459675889,-8.486316535214616e-4,0.145,0.381,1
CEP41,4,0.07985858915570995,-0.04447124556391685,0.164,0.381,1
ATP11C,4,0.07985858915570995,-0.04697482495103737,0.164,0.381,1
APOBEC3C,4,0.07985858915570995,-0.09444057224988386,0.164,0.381,1
CARS2,4,0.07992448386729675,-0.0216329386014662,0.255,0.571,1
SLC35G2,4,0.0805105152444379,-0.05086808248990006,0.109,0.286,1
DENND6B,4,0.0805105152444379,-0.057079284496737256,0.109,0.286,1
ARHGAP1,4,0.08063232481580179,-0.019005788285683445,0.236,0.524,1
CPSF7,4,0.08063232481580179,-0.02612812787758123,0.236,0.524,1
TSPAN14,4,0.08063232481580179,-0.10098386570255663,0.236,0.524,1
MRPS12,4,0.08068209921750912,0.19233098454368314,0.8,0.905,1
DHRS7B,4,0.08083631745964664,0.012644678388510633,0.273,0.619,1
PTK2,4,0.0808661917327036,0.015037207495774807,0.327,0.714,1
LATS2,4,0.08091366351196548,0.030583928182723485,0.164,0.429,1
PPT1,4,0.08097699261548107,0.3667697234427717,0.6,0.667,1
SNRNP27,4,0.08097699261548107,-0.08715421506269189,0.527,0.857,1
MSRB2,4,0.08105978787397766,-0.10673474785202797,0.509,0.857,1
CAND1,4,0.08105978787397766,-0.13152426174923,0.509,0.857,1
GOLGA5,4,0.08111424303469639,0.18812854493159792,0.382,0.238,1
FLNA,4,0.08137883431761612,0.4365730093408471,0.636,0.714,1
GPX4,4,0.08144011405841432,0.17867813193090964,1,1,1
RMDN1,4,0.08160853753024329,-0.027346825862433116,0.291,0.619,1
MARK2,4,0.08160853753024329,-0.03763571404933588,0.291,0.619,1
JOSD2,4,0.08176226653422554,0.13891131555062264,0.345,0.143,1
DLG1,4,0.08181981493342745,-0.040867640726903576,0.327,0.667,1
TTC31,4,0.08185397394454742,-0.126848190430304,0.091,0.238,1
CMBL,4,0.08198371439539058,-0.0036441837463134508,0.2,0.476,1
NDRG3,4,0.08201027754895082,-0.04621153250387072,0.291,0.571,1
ITPA,4,0.08207050826497268,0.2559331856864594,0.564,0.619,1
AGO2,4,0.08213158196821645,-0.06152434444588706,0.382,0.81,1
CRTC3,4,0.08219403128095544,-0.00968848809025441,0.236,0.571,1
ZNF608,4,0.08231833887254607,-0.006904166769990339,0.255,0.571,1
LTN1,4,0.08231833887254607,-0.01861673919239254,0.255,0.571,1
MRPL40,4,0.08242009669325318,0.268626460453346,0.655,0.667,1
POLR1B,4,0.08246062050645624,-0.018225002253369364,0.055,0.19,1
ZNF343,4,0.08246062050645624,-0.02206977224799303,0.055,0.19,1
CDCA8,4,0.08246062050645624,-0.023748395066294996,0.055,0.19,1
ZNF10,4,0.08246062050645624,-0.030912336018518196,0.055,0.19,1
ZNF18,4,0.08246062050645624,-0.03512265938614455,0.055,0.19,1
ANKRD37,4,0.08246062050645624,-0.035844672358441784,0.055,0.19,1
PDCD2L,4,0.08246062050645624,-0.04192744851825631,0.055,0.19,1
KCNH2,4,0.08246062050645624,-0.049499478595041266,0.055,0.19,1
TBC1D2B,4,0.08246062050645624,-0.05218903744057175,0.055,0.19,1
ESPN,4,0.08246062050645624,-0.06335611336465828,0.055,0.19,1
EPB41L4A,4,0.08261793624710789,0.012162044070128636,0.145,0.381,1
TMEM178A,4,0.08261793624710789,0.011744191725145986,0.145,0.381,1
SENP3,4,0.08270069786057553,0.024013927223627787,0.127,0.333,1
RNF166,4,0.08270069786057553,-6.333414566225826e-4,0.127,0.333,1
SAMD14,4,0.08270069786057553,-0.013856542931873758,0.127,0.333,1
SPOPL,4,0.08270069786057553,-0.014363660808511564,0.127,0.333,1
LCLAT1,4,0.08270069786057553,-0.020637246988774158,0.127,0.333,1
DPP9,4,0.08270069786057553,-0.02497810598715687,0.127,0.333,1
NMNAT1,4,0.08270069786057553,-0.07543941254038138,0.127,0.333,1
SAMM50,4,0.08279501591023963,-0.07143063548904716,0.436,0.857,1
KIF20B,4,0.08304254406401312,-0.040332545330919956,0.218,0.476,1
MAPKAPK3,4,0.08313845421605509,0.32233084377532456,0.582,0.571,1
TMEM99,4,0.08319802746916707,-0.024624003673875627,0.273,0.619,1
C5orf30,4,0.08319802746916707,-0.02796244925025998,0.273,0.619,1
SIVA1,4,0.08331464677071462,0.21643333814644428,0.891,0.905,1
PHF6,4,0.08381240575484712,-0.08032091798384472,0.4,0.81,1
SH3BGRL,4,0.08418284494761845,0.21635930056750052,0.836,0.952,1
FAM234A,4,0.08429307837265763,-0.09431843042152915,0.364,0.667,1
CA12,4,0.08430473009242392,-0.03648313834291464,0.182,0.429,1
NAA30,4,0.08430473009242392,-0.03705162590063993,0.182,0.429,1
ZNHIT2,4,0.08430473009242392,-0.037120225300704995,0.182,0.429,1
UQCRC1,4,0.08438748620344379,0.2628752155474563,0.8,0.81,1
RAB3GAP2,4,0.0845604265005376,-0.018297433933144036,0.309,0.619,1
IL10RB,4,0.08460850307428848,0.20957556833848784,0.327,0.143,1
TRIM13,4,0.08460850307428848,0.010702536143949642,0.2,0.476,1
KIAA0100,4,0.08460850307428848,-0.016121619554195,0.2,0.476,1
SLC41A3,4,0.08467333744744164,-0.010067042456650882,0.273,0.571,1
TCEA3,4,0.08467346026572733,0.06986160000616845,0.236,0.571,1
OSBPL1A,4,0.08477000174249207,-0.016761406750648772,0.255,0.571,1
UFC1,4,0.0848067967132305,0.18530175605701082,0.8,0.905,1
APEH,4,0.08499730068916642,-0.005211334997006656,0.309,0.667,1
GSTM3,4,0.08511004017845772,0.7037111671117295,0.491,0.429,1
IER2,4,0.08518363738894967,0.3782248723387358,0.727,0.952,1
TMEM9,4,0.08535422217008236,-0.06794134256815654,0.473,0.905,1
SPSB2,4,0.08543055261061928,-0.06277150896265421,0.345,0.667,1
WLS,4,0.08549397640645806,-0.04263969685786888,0.164,0.381,1
CXCL12,4,0.0855421975497222,0.3359016529162885,0.255,0.095,1
NAIP,4,0.0855421975497222,0.22526232621848422,0.255,0.095,1
FAM89A,4,0.0855421975497222,0.16604349022838663,0.255,0.095,1
BYSL,4,0.0855421975497222,0.02168884115459381,0.145,0.381,1
LIMK1,4,0.0855421975497222,0.004055467502579874,0.145,0.381,1
SLC25A51,4,0.0855421975497222,-0.006768593285659985,0.145,0.381,1
PKM,4,0.08556407731151965,0.27484343100250674,0.927,1,1
MORN4,4,0.08564150331118502,-0.035856541716320633,0.236,0.524,1
DDI2,4,0.08564150331118502,-0.058984811357433414,0.236,0.524,1
LAMA4,4,0.08578822146250355,0.0337929771519174,0.127,0.333,1
SIN3B,4,0.08578822146250355,0.010494032937436323,0.127,0.333,1
ZNF276,4,0.08578822146250355,-0.009152768013408807,0.127,0.333,1
GGT7,4,0.08578822146250355,-0.01845424041956624,0.127,0.333,1
C3orf33,4,0.08578822146250355,-0.043358005897687665,0.127,0.333,1
PIGX,4,0.08614270715565885,-0.09878317447301221,0.527,0.905,1
TSEN34,4,0.0863330624057448,-0.14053896924016485,0.564,0.952,1
TP53I11,4,0.08641888836831792,-0.044830666727056684,0.236,0.476,1
ZNF180,4,0.08663353909385213,-0.003038571751194895,0.055,0.19,1
CEP152,4,0.08663353909385213,-0.007253578342610471,0.055,0.19,1
CLCC1,4,0.08663353909385213,-0.010313332279454149,0.055,0.19,1
NME2,4,0.08663353909385213,-0.015794441456284572,0.055,0.19,1
AHCYL2,4,0.08663353909385213,-0.01776967976727739,0.055,0.19,1
RTKN2,4,0.08663353909385213,-0.021473889566535218,0.055,0.19,1
ZNF114,4,0.08663353909385213,-0.022043144504855658,0.055,0.19,1
SHF,4,0.08663353909385213,-0.023269436694189898,0.055,0.19,1
NUAK2,4,0.08663353909385213,-0.026818846275519295,0.055,0.19,1
ZNF443,4,0.08663353909385213,-0.029753812374862708,0.055,0.19,1
RUNX1T1,4,0.08663353909385213,-0.04807377934453494,0.055,0.19,1
NCOA4,4,0.08669059180504748,0.23626088117529853,0.727,0.857,1
ANKRD13D,4,0.08684509419705684,-0.06637808765725059,0.291,0.571,1
ATXN7,4,0.08705713831449474,-0.03708089239907787,0.109,0.286,1
CEP44,4,0.08705713831449474,-0.04408937409309355,0.109,0.286,1
FBXO8,4,0.08705713831449474,-0.04909614763114663,0.109,0.286,1
LRRC49,4,0.08705713831449474,-0.056564073814071386,0.109,0.286,1
C17orf75,4,0.08708833765172817,-0.006202682048817548,0.182,0.429,1
POFUT1,4,0.08708833765172817,-0.018948186139061823,0.182,0.429,1
PIGL,4,0.08708833765172817,-0.019363653042249435,0.182,0.429,1
FAM122A,4,0.08715223345852598,0.03225677641826974,0.273,0.571,1
ZC3H18,4,0.08721304952186835,-0.05449357421580242,0.255,0.524,1
TADA3,4,0.08724435825095014,0.19951605074396228,0.818,0.952,1
SRGAP1,4,0.08728039487110453,-0.01362648365980576,0.255,0.571,1
ITSN2,4,0.0873860764693633,0.2409640508398403,0.436,0.333,1
ZNF605,4,0.0873860764693633,-0.03406980755377545,0.309,0.667,1
KRR1,4,0.08741230894200909,-0.0681346439994146,0.382,0.714,1
SYMPK,4,0.08741230894200909,-0.10669996462066478,0.382,0.714,1
MMAB,4,0.08741610206262494,-0.006204624617671239,0.509,0.905,1
SPINT2,4,0.08764534786342287,0.48026952771084974,0.891,1,1
PKN2,4,0.08765797228467052,-0.01794373608890676,0.364,0.714,1
SMDT1,4,0.08771253670241518,0.21487419337522495,0.945,1,1
TKT,4,0.08818112061319813,-0.1517981517595115,0.8,0.952,1
SCUBE3,4,0.08818186322130714,-0.1536458420564008,0.327,0.571,1
TAF13,4,0.0882388075505787,0.008633760584326938,0.236,0.524,1
CDH6,4,0.08832696324995334,-0.06911142542174653,0.218,0.476,1
SNCG,4,0.08842989930138717,0.0047433109889634395,0.164,0.381,1
GPR89A,4,0.08842989930138717,-0.026442474435945343,0.164,0.381,1
DDX20,4,0.08842989930138717,-0.028898320114517956,0.164,0.381,1
NCKAP5L,4,0.08842989930138717,-0.038969797521008265,0.164,0.381,1
PGAP1,4,0.08854955964506055,0.024789447801521036,0.145,0.381,1
AK2,4,0.0886943714048731,0.26794653605730606,0.709,0.762,1
CD300A,4,0.08875921904360058,0.20615940545247188,0.2,0.048,1
NAALADL2,4,0.08875921904360058,0.1953797832959816,0.2,0.048,1
MTUS1,4,0.08875921904360058,0.18696384378245856,0.2,0.048,1
SPN,4,0.08875921904360058,0.1817530965010885,0.2,0.048,1
MACC1,4,0.08875921904360058,0.15696374572941058,0.2,0.048,1
PMP22,4,0.08875921904360058,0.14320763192124253,0.2,0.048,1
ABCF3,4,0.08875921904360058,0.13165166434120057,0.2,0.048,1
OTULINL,4,0.08875921904360058,0.10761855965503374,0.2,0.048,1
PLD1,4,0.08875921904360058,0.10572080625572565,0.2,0.048,1
CALCOCO1,4,0.088840089868535893,-0.03524830045547822,0.291,0.619,1
LINC00960,4,0.0889682349608402,0.01999312700865799,0.127,0.333,1
NIPAL3,4,0.0889682349608402,0.01289054358957921,0.127,0.333,1
CASTOR3,4,0.0889682349608402,-0.0073745866164064144,0.127,0.333,1
ZNF219,4,0.0889682349608402,-0.00809256445787708,0.127,0.333,1
NYNRIN,4,0.0889682349608402,-0.010912886431319865,0.127,0.333,1
PLEKHH1,4,0.0889682349608402,-0.014535910572204686,0.127,0.333,1
ASB16-AS1,4,0.0889682349608402,-0.030341545125118163,0.127,0.333,1
