Gene,Prop0,Mean0,Prop1,Mean1,Prop2,Mean2,Prop3,Mean3,Prop4,Mean4
DHDH,0,0,0.009966777408637873,0.0030444310974770765,0.01744186046511628,0.011489293603503484,0.03389830508474576,0.013083543570619409,0.07894736842105263,0.05326350840578372
BAX,0.4759825327510917,0.8527705995438971,0.6013289036544851,0.8481666558080823,0.7325581395348837,0.9932672260216301,0.7796610169491526,1.3022800462932131,0.8289473684210527,1.2944281222384533
FTL,0.9956331877729258,20.914541227598352,0.9933554817275747,20.858985754491005,1,29.44348098103082,1,43.08573467177145,1,139.22792782053682
GYS1,0.0851528384279476,0.1021582221283676,0.1760797342192691,0.1350358687375673,0.1744186046511628,0.08508050593834339,0.11864406779661017,0.0762676271322277,0.2236842105263158,0.10704156771341403
RUVBL2,0.3318777292576419,0.5073913614626957,0.3787375415282392,0.3646751471673289,0.563953488372093,0.5243471242270897,0.4745762711864407,0.5164046569982939,0.5,0.4357660606778067
LHB,0.002183406113537118,4.037512691921146e-4,0.023255813953488372,0.013200169515448276,0.005813953488372093,7.711222728489699e-4,0.025423728813559324,0.007220081056553039,0.013157894736842105,0.002341970834032021
CGB7,0,0,0,0,0.01744186046511628,0.007507525282464366,0,0,0,0
NTF4,0.006550218340611353,0.005745272430767003,0.04983388704318937,0.026032229500671623,0.12209302325581395,0.057891440147557,0.03389830508474576,0.014006336393191945,0.09210526315789473,0.04480904199489161
KCNA7,0.004366812227074236,0.008918366369068127,0.009966777408637873,0.007315206601203199,0.011627906976744186,0.003624208724408261,0.01694915254237288,0.010865219028133826,0,0
SNRNP70,0.6331877729257642,1.5206176065552257,0.760797342192691,1.4033663625093804,0.7674418604651163,1.1043306304486795,0.8135593220338984,1.4175854114281572,0.7763157894736842,1.0315043008887368
LIN7B,0.36026200873362446,0.6517320546167045,0.18604651162790697,0.15148859050090807,0.18023255813953487,0.12633580758485052,0.13559322033898305,0.10263627890084212,0.13157894736842105,0.10498557481864311
C19orf73,0.05458515283842795,0.06235640804519698,0.05647840531561462,0.03348306193515381,0.05232558139534884,0.033715578336621366,0.0847457627118644,0.047647509021233214,0.07894736842105263,0.03490675229428597
PPFIA3,0.09170305676855896,0.13177134821635753,0.10299003322259136,0.051175229113100684,0.18023255813953487,0.09281758519137119,0.16101694915254236,0.10115867532503853,0.14473684210526316,0.07464285547088774
HRC,0.004366812227074236,0.004145894971292003,0.006644518272425249,0.0024321696471080326,0.046511627906976744,0.02520663293409756,0.025423728813559324,0.010271229979011268,0.02631578947368421,0.020215785939907673
TRPM4,0.14192139737991266,0.1883478443708151,0.23255813953488372,0.20688658941134297,0.22093023255813954,0.1463268817907538,0.2288135593220339,0.1697215644574804,0.32894736842105265,0.21278207079684705
SLC6A16,0.039301310043668124,0.03998043958855623,0.04318936877076412,0.033670751694598426,0.06976744186046512,0.03106523961188637,0.059322033898305086,0.03073385324347231,0.07894736842105263,0.039136598067565385
CD37,0.008733624454148471,0.01567227307964273,0.006644518272425249,0.003239561334486826,0.011627906976744186,0.00471045526013484,0.01694915254237288,0.008172002606100282,0.039473684210526314,0.06444508567905304
TEAD2,0.3406113537117904,0.5147157705690752,0.5681063122923588,0.8144342012384378,0.7616279069767442,1.1591038739491553,0.4745762711864407,0.5459203036056146,0.5657894736842105,0.6457012206483408
DKKL1,0.03711790393013101,0.039285139857623365,0.08305647840531562,0.035643965068079826,0.1511627906976744,0.09621352571292144,0.11016949152542373,0.06363654314389268,0.09210526315789473,0.05419117820442668
CCDC155,0,0,0,0,0,0,0,0,0,0
PTH2,0,0,0,0,0,0,0,0,0,0
GFY,0,0,0,0,0.005813953488372093,0.004885675200312683,0.01694915254237288,0.0074176065438030835,0,0
SLC17A7,0,0,0,0,0.005813953488372093,0.0014375139977925535,0,0,0.013157894736842105,0.002439674176634362
PIH1D1,0.47161572052401746,0.8640882936833231,0.5780730897009967,0.7670562960949842,0.6395348837209303,0.5946382679217557,0.6271186440677966,0.8067974896798178,0.7105263157894737,0.7400932873836652
ALDH16A1,0.08733624454148471,0.12315079076491134,0.22591362126245848,0.23373479826201907,0.19186046511627908,0.12853754670978954,0.1864406779661017,0.1855667962759281,0.19736842105263158,0.11637854666785533
FLT3LG,0.004366812227074236,0.005546459710073646,0.016611295681063124,0.010723127511050349,0.06976744186046512,0.027813936527221878,0.01694915254237288,0.0054152630075477584,0.02631578947368421,0.019358890496307377
RPL13A,1,48.168271228259826,1,60.753734978017036,1,83.14918594688557,1,79.34653266230282,1,68.21460344688772
RPS11,0.9912663755458515,9.160952497801546,0.9966777408637874,12.183563509314833,1,20.100981466153527,1,15.9262536690811,1,16.300925246507962
FCGRT,0.3078602620087336,0.51302677366581,0.46511627906976744,0.5876915098171998,0.3430232558139535,0.2992586918545818,0.3305084745762712,0.31453661732577237,0.5657894736842105,1.7897744045339326
RCN3,0.019650655021834062,0.019387160657679564,0.03986710963455149,0.02228962761615441,0.05813953488372093,0.01938997657210376,0.025423728813559324,0.01188118752182361,0.06578947368421052,0.04827323884006174
NOSIP,0.5109170305676856,0.9525714636818039,0.5681063122923588,0.8291299428963332,0.7383720930232558,0.9134992581827941,0.6610169491525424,0.8581431358623743,0.6973684210526315,0.9061740071540066
PRRG2,0.021834061135371178,0.026081231812675274,0.07308970099667775,0.07094890373089585,0.046511627906976744,0.0179879869539128,0.0423728813559322,0.03373724971898264,0.23684210526315788,0.14552489703814245
PRR12,0.05458515283842795,0.05577614938915254,0.132890365448505,0.08337412512501542,0.1569767441860465,0.09594965058689237,0.1016949152542373,0.0667927486357069,0.15789473684210525,0.09400096869215122
RRAS,0.35152838427947597,0.5825558298000659,0.4186046511627907,0.41530106491291696,0.29651162790697677,0.1993597642081365,0.16101694915254236,0.11682333355832919,0.19736842105263158,0.09198833533398282
SCAF1,0.18777292576419213,0.2542178709680751,0.2857142857142857,0.26533804468732586,0.25,0.16836496812057214,0.211864406779661,0.1569164526771561,0.2236842105263158,0.12464701683011287
IRF3,0.30131004366812225,0.45225073511497116,0.38870431893687707,0.4169008777206738,0.4011627906976744,0.29329967243905747,0.3728813559322034,0.3596137888395612,0.4605263157894737,0.32360896118123633
BCL2L12,0.1943231441048035,0.2838080809133995,0.2956810631229236,0.2471087020397952,0.5232558139534884,0.4968880907949231,0.3644067796610169,0.32597292221431146,0.5526315789473685,0.4219159276889098
PRMT1,0.5851528384279476,1.2084291791656985,0.6777408637873754,1.1114528921029827,0.7906976744186046,1.3494277880530103,0.7796610169491526,1.4278216542604065,0.7763157894736842,1.2099533237903946
ADM5,0.002183406113537118,0.0014821845859324674,0.006644518272425249,0.0034685581728439467,0.005813953488372093,0.0015675258798522765,0.01694915254237288,0.009320144947436795,0,0
CPT1C,0.034934497816593885,0.03780590457383816,0.07641196013289037,0.04779786971318288,0.1744186046511628,0.09365215242807143,0.09322033898305085,0.04176028774614984,0.09210526315789473,0.03899745355304018
TSKS,0,0,0,0,0,0,0,0,0,0
AP2A1,0.29912663755458513,0.4403060824480045,0.45514950166112955,0.4518496645049829,0.5058139534883721,0.44365207599603007,0.4152542372881356,0.45349898374820713,0.4342105263157895,0.2920739178208346
FUZ,0.17248908296943233,0.22739778639549624,0.2159468438538206,0.15706640870240965,0.2558139534883721,0.11856398773665473,0.288135593220339,0.2835482519136971,0.2631578947368421,0.160118630112395
MED25,0.2052401746724891,0.28254509472872047,0.3023255813953488,0.300513975171799,0.2441860465116279,0.14490180257883464,0.2033898305084746,0.18697115789326105,0.25,0.1832465427241823
PTOV1-AS1,0.056768558951965066,0.08095873414641049,0.07973421926910298,0.06544658931051804,0.06395348837209303,0.025708579969126528,0.025423728813559324,0.021053511381290177,0.02631578947368421,0.004781645010666383
PTOV1,0.42358078602620086,0.7537916919592164,0.6013289036544851,0.8183192691421075,0.6976744186046512,0.8972400861915176,0.5338983050847458,0.6861176552736128,0.5263157894736842,0.4872396513225021
PTOV1-AS2,0,0,0,0,0,0,0.00847457627118644,0.022132609744545416,0,0
PNKP,0.25109170305676853,0.3612200292954615,0.40863787375415284,0.4166344230781412,0.563953488372093,0.49750398584023614,0.423728813559322,0.4648775855006493,0.5394736842105263,0.37556050072581953
AKT1S1,0.34934497816593885,0.5877940028195106,0.46179401993355484,0.4857767623226604,0.5,0.4349109138563585,0.5084745762711864,0.46756941396943685,0.5,0.4172323755901358
TBC1D17,0.2685589519650655,0.4220057315184274,0.33222591362126247,0.30917950049166093,0.29651162790697677,0.19852944476591147,0.3728813559322034,0.34268753807787317,0.3157894736842105,0.2550861643862511
IL4I1,0,0,0.0033222591362126247,7.650744141978226e-4,0.01744186046511628,0.018274817433588976,0.01694915254237288,0.02073740840058879,0.02631578947368421,0.016267254161474
NUP62,0.2292576419213974,0.33774126059207266,0.3588039867109635,0.3253238343313272,0.436046511627907,0.31804715773507114,0.2966101694915254,0.22227736543139356,0.4342105263157895,0.3190437410640672
ATF5,0.13973799126637554,0.17055563024001894,0.2059800664451827,0.1840981432883572,0.25,0.22442425015045567,0.2033898305084746,0.170673307771383,0.3157894736842105,0.2661687207648446
SIGLEC11,0,0,0,0,0.011627906976744186,0.003721974915264534,0,0,0.013157894736842105,0.005306458596887443
VRK3,0.16375545851528384,0.23697558778249694,0.32558139534883723,0.2915119597166045,0.36627906976744184,0.253317771563379,0.3644067796610169,0.35320375585556896,0.42105263157894735,0.3537904038933567
ZNF473,0.021834061135371178,0.02809753171863395,0.04983388704318937,0.03341218603597326,0.046511627906976744,0.01985730454103047,0.059322033898305086,0.0231320669152523,0.05263157894736842,0.023452468280005995
IZUMO2,0,0,0.006644518272425249,8.631749992152705e-4,0.005813953488372093,6.297951024613652e-4,0.00847457627118644,0.004711500678927248,0,0
MYH14,0.11135371179039301,0.1616780438430823,0.23255813953488372,0.28787971435524745,0.09302325581395349,0.035982863075845674,0.11016949152542373,0.11140691657188334,0.18421052631578946,0.16428189838955726
KCNC3,0.2576419213973799,0.39277057803052046,0.42524916943521596,0.5156809302929088,0.1511627906976744,0.1306329215496111,0.3898305084745763,0.3918812136018989,0.15789473684210525,0.12391552346342949
NR1H2,0.3558951965065502,0.5577903727807323,0.4850498338870432,0.5189552897705249,0.36627906976744184,0.23680315039917224,0.3813559322033898,0.3690939680305876,0.4868421052631579,0.39236979206068084
NAPSA,0.004366812227074236,0.003490282603328129,0.019933554817275746,0.0043514623063769554,0.01744186046511628,0.0203560644100712,0.2711864406779661,0.290607983171363,0.07894736842105263,0.061153203516483276
POLD1,0.03711790393013101,0.055009318418949404,0.07641196013289037,0.02824169994393145,0.18023255813953487,0.11837406041002031,0.0847457627118644,0.05625339719553671,0.2236842105263158,0.0920761693071288
SPIB,0,0,0.006644518272425249,0.003477085951663505,0.03488372093023256,0.018674636514560458,0.025423728813559324,0.011671963166471903,0.039473684210526314,0.008371401854896782
MYBPC2,0.006550218340611353,0.004741110472674663,0.013289036544850499,0.0024640923316863058,0.011627906976744186,0.0040140185007354594,0.01694915254237288,0.0100712936072226,0.013157894736842105,0.0016435042139448044
FAM71E1,0.1222707423580786,0.19969675167594428,0.2591362126245847,0.24840658392450826,0.4418604651162791,0.3614936986454641,0.4067796610169492,0.4334713619317936,0.25,0.18471473239393216
EMC10,0.8231441048034934,2.9132736659843705,0.9036544850498339,2.7973876825214146,0.8604651162790697,1.5789379687534155,0.8983050847457628,2.2230284011927774,0.868421052631579,1.5209043789573256
JOSD2,0.3537117903930131,0.5947952659982911,0.33222591362126247,0.35324660217314935,0.20348837209302326,0.13707979132009543,0.1440677966101695,0.10781567893482964,0.2894736842105263,0.23863047664991896
ASPDH,0.002183406113537118,0.005519226778405254,0,0,0.005813953488372093,0.0012849083911713431,0,0,0.02631578947368421,0.03367569091107096
LRRC4B,0.05458515283842795,0.059317211040259187,0.16611295681063123,0.09772900760770616,0.2441860465116279,0.1464310385858826,0.1864406779661017,0.11581603368428106,0.10526315789473684,0.03751049262247993
SYT3,0,0,0.009966777408637873,0.0035027140320004566,0,0,0,0,0.039473684210526314,0.016885741469878725
C19orf81,0.2074235807860262,0.3003126948489839,0.3853820598006645,0.37932988505132575,0.3081395348837209,0.19230189046005866,0.288135593220339,0.22538054275487546,0.32894736842105265,0.25457912223160034
SHANK1,0,0,0.0033222591362126247,0.0022989821716231573,0.005813953488372093,7.187569988962768e-4,0,0,0,0
CLEC11A,0.4672489082969432,0.845274384522406,0.4883720930232558,0.5891354915608805,0.622093023255814,0.658691784738679,0.576271186440678,0.6964670040809678,0.5657894736842105,0.6569491923098354
ACP4,0,0,0,0,0,0,0,0,0,0
C19orf48,0.3078602620087336,0.4750134342607675,0.4584717607973422,0.5079816309956915,0.6918604651162791,0.9135841249742871,0.5,0.6115619654035013,0.631578947368421,0.6924380634120315
LINC01869,0.004366812227074236,0.005785539556209251,0.006644518272425249,0.006349583872373462,0.005813953488372093,0.0010160168967674001,0,0,0,0
KLK1,0.04148471615720524,0.056260507294939845,0.06312292358803986,0.08495040219439413,0.005813953488372093,0.0019189231924127315,0.059322033898305086,0.02210109560154802,0.09210526315789473,0.0705858184268726
KLK3,0,0,0.006644518272425249,0.011140130521501165,0,0,0,0,0,0
KLK4,0,0,0,0,0.023255813953488372,0.009490937094125476,0,0,0,0
KLK6,0.3078602620087336,0.5863321062513289,0.627906976744186,1.1602236014121794,0.32558139534883723,0.34418811763848006,0.4152542372881356,0.6147399652297293,0.21052631578947367,0.16896571247450023
KLK7,0.04148471615720524,0.06375292288955839,0.09966777408637874,0.07117259297288601,0.06976744186046512,0.04009993370616962,0.0423728813559322,0.02528665212882246,0.013157894736842105,0.002439674176634362
KLK8,0.017467248908296942,0.019953880962047154,0.06976744186046512,0.02833753204558908,0.2441860465116279,0.19826079727422258,0.06779661016949153,0.021317627098396616,0.05263157894736842,0.01840287872449484
KLK10,0,0,0.006644518272425249,0.0016262304397402405,0.005813953488372093,0.002294015738783181,0,0,0,0
KLK13,0,0,0,0,0,0,0,0,0.013157894736842105,0.0070033504028327144
CTU1,0.002183406113537118,0.0015323223479101118,0.013289036544850499,0.004373164988982331,0.01744186046511628,0.006425230903685897,0,0,0.02631578947368421,0.002888090884222432
SIGLEC9,0.03275109170305677,0.053084320865236324,0.03322259136212625,0.024730258267662168,0,0,0,0,0.06578947368421052,0.04487048998751884
SIGLEC7,0,0,0.006644518272425249,0.0022666841261494266,0.005813953488372093,7.94147450945512e-4,0.025423728813559324,0.016005713229584,0.05263157894736842,0.05547695085672882
CD33,0.002183406113537118,0.003720869314139601,0.0033222591362126247,0.0020348252197051656,0,0,0.01694915254237288,0.006869496389394116,0.13157894736842105,0.1357131179501027
IGLON5,0.015283842794759825,0.01240613618170922,0.08637873754152824,0.05373081123779956,0.13372093023255813,0.08265978610458005,0.15254237288135594,0.10056311244827168,0.05263157894736842,0.02235471003699945
VSIG10L,0.05240174672489083,0.061532980033106914,0.09302325581395349,0.0603708017289701,0.1511627906976744,0.07324169591044162,0.1271186440677966,0.07326586888152531,0.09210526315789473,0.04076277629445194
ETFB,0.7096069868995634,1.8212362686744876,0.7408637873754153,1.3685392968041807,0.75,0.9992973291708744,0.9152542372881356,2.7224866733727335,0.8026315789473685,1.3937473991992928
CLDND2,0.10262008733624454,0.13934849775339023,0.14285714285714285,0.11329563546149451,0.1569767441860465,0.09188129352259809,0.0847457627118644,0.05565365600703886,0.13157894736842105,0.0887947975383292
NKG7,0,0,0.009966777408637873,0.011132984929786923,0.005813953488372093,0.004216370649337945,0,0,0.11842105263157894,0.18689840460257973
LIM2,0.03275109170305677,0.04572048386499967,0.06312292358803986,0.03488207804664163,0.09302325581395349,0.06944715391849397,0.01694915254237288,0.01157990070390938,0.013157894736842105,0.0071999424004607964
C19orf84,0,0,0.0033222591362126247,0.0043023298837252325,0.011627906976744186,0.003792366396968963,0.00847457627118644,0.0037741944736734835,0.013157894736842105,0.004657332131120665
SIGLEC10,0,0,0,0,0.005813953488372093,0.005755249938994351,0,0,0.07894736842105263,0.03447407169059931
ZNF175,0.034934497816593885,0.04286236130662073,0.10963455149501661,0.07070039988284807,0.05813953488372093,0.02683793415134654,0.11016949152542373,0.04133931809602902,0.07894736842105263,0.09016808622639519
SIGLEC5,0,0,0,0,0,0,0,0,0.06578947368421052,0.06585326822225902
SIGLEC14,0,0,0.0033222591362126247,0.0018341849148195357,0.005813953488372093,0.0038252210595250305,0,0,0.07894736842105263,0.05681341268966067
SPACA6P-AS,0.002183406113537118,0.004009928583171934,0.0033222591362126247,0.0038797841132928008,0,0,0.00847457627118644,0.0026643745940159213,0,0
HAS1,0,0,0,0,0,0,0,0,0,0
ZNF577,0.1615720524017467,0.20558343209766278,0.16279069767441862,0.14528087119266692,0.22674418604651161,0.1362215059789684,0.2288135593220339,0.1540385972020628,0.18421052631578946,0.14701222327265154
ZNF613,0.03275109170305677,0.028293154466608447,0.05647840531561462,0.02639693728142767,0.05232558139534884,0.03619324650005202,0.03389830508474576,0.019151759061815585,0.09210526315789473,0.05134657983709929
ZNF649-AS1,0,0,0,0,0.011627906976744186,0.009042715596490159,0,0,0,0
ZNF649,0.09388646288209607,0.144023233205262,0.15946843853820597,0.13163415807952597,0.1569767441860465,0.10932001276385346,0.1440677966101695,0.10267822987277599,0.15789473684210525,0.08670212713674802
ZNF350-AS1,0,0,0,0,0,0,0,0,0,0
ZNF350,0.12445414847161572,0.17940959824844668,0.13953488372093023,0.09750126249853162,0.1686046511627907,0.10333070162127644,0.1016949152542373,0.10365971484853846,0.17105263157894737,0.07307234582440437
ZNF615,0.04148471615720524,0.06063527084946502,0.0664451827242525,0.02790821137009298,0.0872093023255814,0.05302360391365668,0.05084745762711865,0.023938953390088582,0.05263157894736842,0.022808297043911477
ZNF614,0.056768558951965066,0.0736935833242873,0.09302325581395349,0.05224176770198225,0.0872093023255814,0.05108470001621178,0.059322033898305086,0.030708206888686643,0.10526315789473684,0.06348364964865474
ZNF432,0.07205240174672489,0.08774760400740618,0.10963455149501661,0.07714727369017516,0.10465116279069768,0.049428878640622446,0.11864406779661017,0.07478839072005651,0.10526315789473684,0.06002205380923231
ZNF841,0.017467248908296942,0.026450282409737614,0.03322259136212625,0.017268599354716765,0.040697674418604654,0.03266899409694364,0.0423728813559322,0.03537140784534264,0.02631578947368421,0.005554351408892065
ZNF616,0.056768558951965066,0.07112093260173254,0.08970099667774087,0.06161995231032378,0.09883720930232558,0.04083619163515433,0.13559322033898305,0.07111541134572281,0.13157894736842105,0.05196262442187347
ZNF836,0.04585152838427948,0.05563923822068016,0.09302325581395349,0.051208420695972326,0.12209302325581395,0.07389853772402724,0.1016949152542373,0.0625774626843084,0.17105263157894737,0.07280990119716146
PPP2R1A,0.5240174672489083,1.08620051125596,0.6976744186046512,1.196325676332824,0.7965116279069767,1.1427298876004561,0.788135593220339,1.355310012236895,0.8157894736842105,1.3941399012106066
ZNF766,0.12445414847161572,0.1724986961455616,0.2956810631229236,0.2553364150773012,0.3372093023255814,0.23074183526245665,0.2288135593220339,0.21183501614873743,0.3815789473684211,0.21149690293000062
ZNF480,0.1331877729257642,0.1942392340728036,0.22591362126245848,0.1765652561179566,0.16279069767441862,0.12102481274210135,0.1864406779661017,0.10417932462010655,0.3026315789473684,0.195337934944044
ZNF610,0.026200873362445413,0.02940796107529827,0.03322259136212625,0.015430854258797616,0.0872093023255814,0.05256814325633731,0.0423728813559322,0.04557746487533201,0.10526315789473684,0.05231972108958921
ZNF880,0.05240174672489083,0.06449309279434402,0.09634551495016612,0.07899991522315697,0.10465116279069768,0.05175487441145174,0.059322033898305086,0.030227405577409962,0.06578947368421052,0.04487688369380475
ZNF528,0.07860262008733625,0.09693714427975439,0.1362126245847176,0.10025649201405798,0.12790697674418605,0.06706093591373463,0.11864406779661017,0.08292649922836826,0.13157894736842105,0.04826689167829141
ZNF534,0,0,0.0033222591362126247,0.0018341849148195357,0,0,0.00847457627118644,0.00785992976366763,0,0
ZNF578,0.004366812227074236,0.005483006600919178,0.013289036544850499,0.006490720338642408,0.011627906976744186,0.0025835427766196764,0.00847457627118644,0.003094266200958975,0,0
ZNF808,0.05895196506550218,0.08066372852002472,0.09302325581395349,0.079382045129953,0.0872093023255814,0.06702230896387822,0.0847457627118644,0.04736353909859004,0.21052631578947367,0.10706524705563514
ZNF701,0.0611353711790393,0.09159367031709449,0.1760797342192691,0.10801713382411722,0.13372093023255813,0.057280625913166315,0.13559322033898305,0.10302109797864664,0.25,0.12931368902070464
ZNF83,0.34497816593886466,0.5361866888746787,0.45514950166112955,0.4873563217781861,0.38372093023255816,0.2901399861067382,0.5,0.5274767873632216,0.47368421052631576,0.397527161430459
ZNF611,0.048034934497816595,0.05433684006319693,0.08637873754152824,0.05581345938866024,0.12209302325581395,0.04992010914755046,0.16101694915254236,0.10324336996135208,0.2236842105263158,0.14348513549875075
ZNF600,0.056768558951965066,0.07007105770020482,0.0664451827242525,0.05925889888257221,0.046511627906976744,0.02408575766452337,0.0423728813559322,0.03089428757447653,0.09210526315789473,0.07861430909807882
ZNF28,0.03711790393013101,0.04417091820672218,0.07308970099667775,0.07095298534536507,0.046511627906976744,0.020984226107676297,0.07627118644067797,0.0451423368966973,0.14473684210526316,0.08423978873610286
ZNF468,0.05240174672489083,0.0675504782351614,0.053156146179401995,0.02838342445747569,0.03488372093023256,0.022625164751587403,0.0847457627118644,0.07767578981734682,0.14473684210526316,0.07561269916900606
ZNF320,0.08078602620087336,0.10937075542290851,0.10963455149501661,0.0860813577226793,0.13372093023255813,0.07102229900216307,0.11864406779661017,0.06979699200266345,0.21052631578947367,0.17037484716373713
ZNF888,0,0,0.013289036544850499,0.00796570390017203,0.005813953488372093,0.0013867179049687765,0,0,0,0
ZNF816-ZNF321P,0.017467248908296942,0.019625504672236577,0.036544850498338874,0.016293288561540522,0.05232558139534884,0.029597008816251297,0.03389830508474576,0.028202804558568988,0.05263157894736842,0.027556155276253682
ZNF816,0.028384279475982533,0.03120127175635961,0.059800664451827246,0.03919522382650535,0.06976744186046512,0.029999308124248406,0.1016949152542373,0.07812034564086402,0.09210526315789473,0.06094488620658183
ZNF160,0.19213973799126638,0.28217242427718076,0.23588039867109634,0.23079662911927148,0.20930232558139536,0.15716561089187403,0.2542372881355932,0.17413370100031564,0.14473684210526316,0.10146940747584487
ZNF415,0.1091703056768559,0.15417058553941065,0.1362126245847176,0.10131520147796183,0.1511627906976744,0.09853870010562928,0.15254237288135594,0.10777949048580868,0.18421052631578946,0.07057063975618728
ZNF347,0.039301310043668124,0.04646507189300676,0.10299003322259136,0.07506584074609565,0.0755813953488372,0.03288427922345911,0.1016949152542373,0.06604095778575458,0.06578947368421052,0.03733492546321694
ZNF665,0.05021834061135371,0.06108789490490103,0.04318936877076412,0.03254430146789643,0.09302325581395349,0.05318268322964116,0.06779661016949153,0.048957438470858004,0.06578947368421052,0.02500248152547971
ZNF677,0.259825327510917,0.36508635601897976,0.4053156146179402,0.41269544319437396,0.48255813953488375,0.4479043236592257,0.3305084745762712,0.2982951378766478,0.40789473684210525,0.30626748052984787
ZNF525,0.03275109170305677,0.03142652164395877,0.059800664451827246,0.03535005954278183,0.046511627906976744,0.027534446802162937,0.0847457627118644,0.0621913224044266,0.11842105263157894,0.04343087194158514
ZNF845,0.028384279475982533,0.04733373586442514,0.03322259136212625,0.02216031678337535,0.040697674418604654,0.01295555377123002,0.025423728813559324,0.03558957976617671,0.05263157894736842,0.00858295149185628
ZNF765,0.06768558951965066,0.08512693994588777,0.15614617940199335,0.10965034023663314,0.12790697674418605,0.06614445730941985,0.09322033898305085,0.06704912586880428,0.14473684210526316,0.116932316365788
ZNF761,0.07205240174672489,0.09099024835751483,0.14950166112956811,0.12110619316574452,0.10465116279069768,0.0678349614165953,0.13559322033898305,0.09865246642725323,0.13157894736842105,0.10002787731805596
ZNF813,0.04585152838427948,0.05504076335997893,0.10299003322259136,0.054717003091138465,0.05232558139534884,0.03092198463115583,0.059322033898305086,0.0351257408775269,0.09210526315789473,0.03068199614040225
ZNF331,0.08296943231441048,0.08774057848561691,0.13953488372093023,0.10013138936422705,0.20348837209302326,0.1020290837740664,0.1440677966101695,0.08646843844706607,0.23684210526315788,0.13045205812745186
NLRP12,0.004366812227074236,0.0060690356264544885,0,0,0.01744186046511628,0.015193134897408452,0,0,0,0
MYADM,0.08733624454148471,0.09807835965257244,0.26245847176079734,0.20658937231075952,0.27906976744186046,0.1975219947605497,0.3220338983050847,0.2508149643349524,0.23684210526315788,0.12714082030656604
PRKCG,0,0,0.0033222591362126247,0.0015795460163612535,0.01744186046511628,0.015820436950910496,0.1016949152542373,0.0945506350808432,0.013157894736842105,0.0016435042139448044
CACNG7,0.002183406113537118,0.0020685988759233708,0,0,0,0,0.00847457627118644,0.012776385151796231,0,0
CACNG8,0.015283842794759825,0.014634808239206092,0.026578073089700997,0.008881561836261131,0.0755813953488372,0.031419515211684915,0.06779661016949153,0.054245629072677326,0.013157894736842105,0.002439674176634362
CACNG6,0.002183406113537118,0.0020086532783230152,0,0,0.11627906976744186,0.05789400417333799,0.00847457627118644,0.0037741944736734835,0.013157894736842105,0.0026145321974411044
VSTM1,0,0,0.0033222591362126247,0.004069650439410331,0,0,0.00847457627118644,0.011555189897990783,0.02631578947368421,0.06753496063590134
OSCAR,0.002183406113537118,0.0010069668005059807,0,0,0,0,0,0,0.039473684210526314,0.056281703601821526
NDUFA3,0.7292576419213974,2.268152008837478,0.8239202657807309,2.0585185280211276,0.8662790697674418,1.8913080001760247,0.847457627118644,2.2315622324822333,0.8947368421052632,2.2639299962291215
TFPT,0.16812227074235808,0.22992017047751387,0.2425249169435216,0.2178818708342048,0.29651162790697677,0.23267358363537183,0.3050847457627119,0.27495824306485495,0.42105263157894735,0.3319416909106674
PRPF31,0.3951965065502183,0.6594950150561572,0.4418604651162791,0.49249890690741754,0.6162790697674418,0.6893398093188415,0.5847457627118644,0.696473942650187,0.6842105263157895,0.6188842040104353
CNOT3,0.2445414847161572,0.3668136847408015,0.3289036544850498,0.2930583039243475,0.36627906976744184,0.2676926591087107,0.2542372881355932,0.20555903853828011,0.2894736842105263,0.19795015813377653
LENG1,0.22707423580786026,0.3585377756082683,0.24916943521594684,0.2615207689322719,0.14534883720930233,0.11057916942475246,0.23728813559322035,0.16247637026094006,0.2894736842105263,0.15743797532604958
TMC4,0.024017467248908297,0.031258122228512084,0.05647840531561462,0.060810939177722956,0.03488372093023256,0.026790583147231126,0.09322033898305085,0.06679133156265273,0.23684210526315788,0.1859209967164643
MBOAT7,0.3231441048034934,0.5034221120168957,0.37209302325581395,0.3371062128991353,0.3081395348837209,0.21441178171491465,0.3220338983050847,0.24598270330059102,0.2631578947368421,0.18696220005402592
TSEN34,0.6026200873362445,1.2723832445709884,0.7109634551495017,1.1479045775513146,0.7674418604651163,1.0141373525090827,0.7542372881355932,1.233537330699431,0.6710526315789473,0.7837425041971603
RPS9,1,18.17067750354733,0.9966777408637874,22.099385998049947,1,32.450463748477155,1,29.04810618905824,1,28.37556068932487
LILRB3,0.008733624454148471,0.013343302710923603,0.036544850498338874,0.02145221956314025,0.06395348837209303,0.039557301934977224,0.0423728813559322,0.018959022362265553,0.06578947368421052,0.03403694043555324
LILRA6,0.002183406113537118,0.0013255258095781434,0,0,0.005813953488372093,0.004919991104656083,0,0,0.013157894736842105,0.005023631160981255
LILRB2,0,0,0,0,0,0,0,0,0.05263157894736842,0.029782885102484887
LAIR1,0.024017467248908297,0.020682222330173236,0.009966777408637873,0.005111455148836624,0.023255813953488372,0.01268341496859997,0.01694915254237288,0.007500910936559399,0.21052631578947367,0.28127735870020487
TTYH1,0.04585152838427948,0.07479421469296828,0.23920265780730898,0.40961027722858273,0.3488372093023256,0.4637014180026541,0.3644067796610169,0.4484404924231781,0.11842105263157894,0.09217397743171275
