gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
CNN2,0.4240307272780371,-0.18996759024363186,0.211,0.28,1
IL11RA,0.2728209329490849,-0.19000533896883648,0.105,0.2,1
UBE2E3,0.7284040964721938,-0.19013729188591988,0.447,0.44,1
ZNF260,0.9903122031756019,-0.1902353212373275,0.132,0.12,1
NME6,0.7721031906945581,-0.19033933425155525,0.105,0.08,1
COG2,0.5168503103295511,-0.19035719966512907,0.079,0.12,1
PKIG,0.7044784754347764,-0.1907604361460828,0.184,0.2,1
CCAR2,0.7868903507169849,-0.1916740198856659,0.105,0.12,1
ZNF266,0.327870303808581,-0.1919420749550191,0.079,0.16,1
TIMM9,0.33483265365422,-0.19233654817681034,0.211,0.32,1
BROX,0.3606684266101123,-0.19252847202243,0.053,0.12,1
THOC7,0.30809406789083116,-0.19253124479932815,0.132,0.24,1
CFL1,0.10735198716597481,-0.19254021534892862,0.842,0.92,1
PSMD8,0.29534316494535234,-0.19265413007023025,0.553,0.6,1
POGZ,0.5712359922720742,-0.19298781181105185,0.263,0.28,1
PPCS,0.7349188339768891,-0.19306447373922941,0.237,0.24,1
MYL6B,0.7259449936168318,-0.1931155505119031,0.263,0.28,1
SETDB1,0.15778689943818716,-0.1934587651058983,0.026,0.12,1
LAMB2,0.327870303808581,-0.19368665179637068,0.079,0.16,1
DLD,0.9129997896254665,-0.19374646477797053,0.211,0.2,1
LENG1,0.571762146755092,-0.19392160720132903,0.079,0.12,1
TUBB6,1,-0.19423129274201395,0.132,0.12,1
PLXNB2,0.8468745848096788,-0.19500950998962885,0.105,0.12,1
SEMA3G,0.6098472232531835,-0.1951012587965198,0.079,0.12,1
RAF1,0.3984175556383317,-0.1952092063785773,0.342,0.44,1
CERS5,0.327870303808581,-0.19522803880777168,0.079,0.16,1
SRP54,0.34412029501574337,-0.19534365495581274,0.211,0.32,1
ASPSCR1,0.8444287520760262,-0.1954307071418781,0.158,0.12,1
C19orf25,0.53484648178259,-0.19564260468047384,0.079,0.12,1
NDUFB3,0.6055186089611717,-0.19605426624678401,0.184,0.24,1
UBE2H,0.7475691769590772,-0.19607225420049712,0.105,0.12,1
MED7,0.5042495780576897,-0.19611225283278932,0.105,0.16,1
POLR2J,0.29914826765775193,-0.1961394442572314,0.289,0.4,1
PKP4,0.3300403431461685,-0.19621461229427226,0.053,0.12,1
ENTPD5,0.3300403431461685,-0.1963469861953883,0.053,0.12,1
GNL2,0.5042495780576897,-0.19673915811211296,0.105,0.16,1
ZNF638,0.7446384694999859,-0.19679185644354225,0.395,0.32,1
ADAM10,0.5978437144082154,-0.19679724132782273,0.316,0.36,1
DBI,0.14928947754709487,-0.19722215160231926,0.184,0.36,1
TMEM87A,0.7351533032976454,-0.19738180946563033,0.184,0.2,1
RAB5A,0.5661563064459539,-0.19776090694542792,0.211,0.28,1
STK24,0.31530135920930075,-0.19778983858133042,0.079,0.16,1
TALDO1,0.5180158583477604,-0.19807119883382018,0.421,0.44,1
USP7,0.3153772379057243,-0.19870110992948006,0.053,0.12,1
ATP5MF,0.5644025523184015,-0.19899021345500634,0.395,0.48,1
CYBA,0.8316183380568154,-0.19911251769032756,0.316,0.32,1
SNX11,0.3300403431461685,-0.19915456479676164,0.053,0.12,1
KLK6,0.44277852974040477,-0.19916752749091504,0.316,0.4,1
GINM1,0.8068149387489343,-0.19933395912554264,0.237,0.24,1
PARL,0.5357518722637981,-0.20007357877727672,0.105,0.16,1
MRPS11,0.6742769424312596,-0.20069770609347404,0.184,0.2,1
CDK20,0.5531533600555478,-0.20085871162499594,0.079,0.12,1
TMA7,0.40343160608311135,-0.20092699933845903,0.5,0.6,1
CCDC115,0.45033501065918086,-0.2009677943970305,0.184,0.24,1
SYNPO,0.6442808047338933,-0.20104805897095668,0.132,0.16,1
ATAD2B,0.3451377695469553,-0.20112692433702647,0.053,0.12,1
SENP2,0.3539695310233784,-0.20113520158327203,0.079,0.16,1
PEX11A,0.3300403431461685,-0.20118666438053318,0.053,0.12,1
SFSWAP,0.4888728921269835,-0.20151564252940962,0.105,0.16,1
ATP6V1F,0.5300165021886033,-0.20226260459793233,0.316,0.36,1
EFCAB14,0.40757174442085065,-0.20276735061141088,0.132,0.2,1
RAB18,0.18856464554325464,-0.20296507918728957,0.237,0.4,1
COQ7,0.6177809821914557,-0.20319886718498986,0.158,0.2,1
NUP214,0.5357518722637981,-0.2034642704376221,0.105,0.16,1
FHL1,0.5168503103295511,-0.2035073639177223,0.079,0.12,1
VASN,0.4180446168947581,-0.20360601998169348,0.158,0.24,1
MYO1B,0.3300403431461685,-0.20374662190664936,0.053,0.12,1
CRIP2,0.2225206538023613,-0.2038621429905193,0.132,0.28,1
PAIP2,0.19607545068119786,-0.20434085396653168,0.342,0.56,1
ATRN,0.3153772379057243,-0.20471268835597173,0.053,0.12,1
SF3A1,0.18096446067476338,-0.20483704789358975,0.053,0.16,1
HIF1A,0.8295582569792137,-0.20485721751907615,0.184,0.2,1
CEP295,0.571762146755092,-0.2050930178014269,0.079,0.12,1
PFDN5,0.2904947022736281,-0.2053303867427385,0.658,0.84,1
ARV1,0.7671548235948753,-0.20536253338307076,0.105,0.12,1
FAM3C,0.5357518722637981,-0.2055472871535577,0.105,0.16,1
IL13RA1,0.4729107452148741,-0.2061502380512486,0.132,0.2,1
RXYLT1,0.3030531998675369,-0.20616140166022826,0.079,0.16,1
MTHFS,0.327870303808581,-0.206229220902913,0.079,0.16,1
PPP1R18,0.7671548235948753,-0.2063934678326405,0.105,0.12,1
MEF2A,0.09676836189694275,-0.20644764976005542,0.053,0.2,1
SDAD1,0.5357518722637981,-0.2064643491827629,0.105,0.16,1
KEAP1,0.304264582176237,-0.20666797102987394,0.105,0.2,1
CHCHD2,0.07028736289074217,-0.2067237440241736,0.763,0.92,1
FLOT1,0.885855645878265,-0.20729032370552053,0.158,0.16,1
CEP290,0.9713212336769653,-0.2076287686319066,0.289,0.24,1
TCEAL1,0.5531533600555478,-0.20764303461384206,0.079,0.12,1
DDX21,0.9445707239488284,-0.20771509308031744,0.211,0.2,1
COMMD3,0.3317058371403482,-0.20788807637582007,0.237,0.32,1
RBFOX2,0.5645646260412067,-0.2080156203785517,0.184,0.24,1
UTP3,0.41591762212971173,-0.20808660275052748,0.105,0.16,1
PIN1,0.5748001259114419,-0.20844544841111357,0.316,0.36,1
CCDC91,0.4888728921269835,-0.2087865501070748,0.105,0.16,1
STON2,0.7881478246744174,-0.2088087120698684,0.368,0.36,1
DOCK11,0.3300403431461685,-0.20882426960283496,0.053,0.12,1
C1orf109,0.4588928164710546,-0.2088732182394339,0.105,0.16,1
TNIP1,0.304264582176237,-0.20954118758815737,0.105,0.2,1
ANKRD54,0.3300403431461685,-0.2096603665650985,0.053,0.12,1
ARL14EP,0.9615063863815895,-0.20985217148625446,0.237,0.2,1
SGCE,0.6210733987662884,-0.20989185880950445,0.263,0.28,1
MTREX,0.44610748977978953,-0.20997287245101004,0.132,0.2,1
PAWR,0.5198776560280128,-0.210120616594478,0.105,0.16,1
TMEM106C,0.40635787039846044,-0.210477955175998,0.158,0.24,1
PSMD1,0.41120598546718673,-0.21078362656802807,0.263,0.36,1
SCD5,0.15778689943818716,-0.2108793083944775,0.026,0.12,1
AK9,0.28304536524509943,-0.21118654753300847,0.105,0.2,1
METTL26,0.7922827102163299,-0.21154846719687603,0.237,0.24,1
TAF3,0.9735733310876991,-0.21158690820308923,0.158,0.16,1
YIPF4,0.7209805834389228,-0.21167970331639818,0.211,0.24,1
DAPK3,0.3153772379057243,-0.21186770826722442,0.053,0.12,1
CREBBP,0.53484648178259,-0.21222536778576,0.079,0.12,1
LCORL,0.9445707239488284,-0.2124950253665565,0.211,0.2,1
RPN2,0.24282412593348343,-0.21250478246832616,0.553,0.68,1
PPP2R2B,0.5310516865435033,-0.21261341043314097,0.158,0.2,1
SMIM7,0.9389850985015906,-0.21277437777299935,0.342,0.28,1
UBAP2L,0.4729107452148741,-0.21290396259458177,0.132,0.2,1
EFR3A,0.3451377695469553,-0.21311639448464412,0.053,0.12,1
ZADH2,0.6177809821914557,-0.21340592209289988,0.158,0.2,1
FAM204A,0.6991442500968896,-0.21377861783075947,0.263,0.28,1
PDCD6,0.45938291774790174,-0.21387165712160638,0.421,0.44,1
YPEL5,0.9811739923152114,-0.21392260326041646,0.447,0.36,1
STK25,0.6640198623804756,-0.21398662860401635,0.211,0.24,1
SH3BGRL3,0.49397154645858415,-0.21399876073724433,0.342,0.4,1
LSM14A,0.6542535915072694,-0.2140034065665719,0.368,0.36,1
RHOB,0.42019110646167784,-0.21426232392206773,0.132,0.2,1
SLC39A13,0.4888728921269835,-0.21478163369311914,0.105,0.16,1
ENTPD6,0.5168503103295511,-0.2150051142519221,0.079,0.12,1
TIMM50,0.42019110646167784,-0.21504298152041895,0.132,0.2,1
EPM2AIP1,0.30262461970863674,-0.2154142006352997,0.237,0.36,1
MAX,0.3300403431461685,-0.21544857862145889,0.053,0.12,1
FBXL15,0.4888728921269835,-0.21558733407622133,0.105,0.16,1
APTR,0.327870303808581,-0.21585010504736557,0.079,0.16,1
CDC40,0.21609267660121115,-0.2160676298498333,0.263,0.36,1
HDGFL3,0.148235950344988,-0.21625838147628784,0.026,0.12,1
ABCA5,0.3153772379057243,-0.21686293842225512,0.053,0.12,1
MUC20-OT1,0.5380238256998702,-0.21749872870233133,0.184,0.24,1
CAB39,0.327870303808581,-0.21756673137674434,0.079,0.16,1
MRPS18B,0.7694110821043278,-0.21817829814737055,0.395,0.32,1
SCYL1,0.36934670219587634,-0.21822678462502765,0.184,0.28,1
TMBIM6,0.11137196153747636,-0.21872728813163267,0.632,0.76,1
MRPS15,0.6777395701255066,-0.21877880918981524,0.132,0.16,1
NUCB1,0.5249923545567183,-0.21881353243805135,0.184,0.24,1
TRAPPC4,0.7791942127594627,-0.21884692980204767,0.447,0.4,1
THAP7,0.571762146755092,-0.218864483450232,0.079,0.12,1
LATS2,0.30114874435026523,-0.21888106301889984,0.053,0.12,1
KHDRBS1,0.1503639969393508,-0.2190371827252593,0.158,0.32,1
RPA3,0.4420032403660383,-0.21908153587468543,0.158,0.24,1
CELF2,0.42019110646167784,-0.21928697321076301,0.132,0.2,1
PTRH1,0.5168503103295511,-0.2198270152139303,0.079,0.12,1
EIF2S1,0.6280923118749945,-0.22001181002493608,0.289,0.32,1
GTF2H5,0.4014279561341337,-0.2201213656293265,0.263,0.36,1
RBM41,0.5906634353982964,-0.22020415129395676,0.079,0.12,1
TRIM28,0.6442808047338933,-0.22046250844770549,0.132,0.16,1
ZC3H13,0.31015771152316773,-0.22057184056856904,0.553,0.56,1
INTS6,0.3300403431461685,-0.22060918301546228,0.053,0.12,1
FOPNL,0.6177809821914557,-0.22102117030708385,0.158,0.2,1
GPX4,0.3132814967691542,-0.22108190185101861,0.579,0.64,1
SNAPC3,0.5310516865435033,-0.22113621677541934,0.158,0.2,1
NKAP,0.6500626093948809,-0.22120687779794468,0.211,0.24,1
ARL16,0.7064818979488952,-0.22122667971781784,0.237,0.28,1
SEC62,0.2209502067079271,-0.22139573536112822,0.632,0.72,1
IFT43,0.8510965207075109,-0.2214993470611228,0.158,0.16,1
ARL3,0.6325016923486231,-0.22182654891926923,0.5,0.44,1
TNS2,0.5906634353982964,-0.2218491878809244,0.079,0.12,1
FREM2,0.3606684266101123,-0.22190060580981427,0.053,0.12,1
ECI2,0.3491144142598476,-0.2219078960747507,0.184,0.28,1
TMTC3,0.9559698667799088,-0.22204247188310328,0.158,0.16,1
PDZD11,0.5954325555659727,-0.22269316142630408,0.132,0.16,1
PSAP,0.45979571523026425,-0.22286931217836092,0.711,0.72,1
RHBDD3,0.15778689943818716,-0.22286944805558184,0.026,0.12,1
KLHDC3,0.18643192001825423,-0.2229097956464814,0.211,0.36,1
CASD1,0.3153772379057243,-0.22291681704565444,0.053,0.12,1
CREB3,0.5042495780576897,-0.2236360391972111,0.105,0.16,1
DNAJC4,0.885855645878265,-0.2242620557614362,0.158,0.16,1
ZNF3,0.5042495780576897,-0.22428881482324803,0.105,0.16,1
GNAI1,0.26952148546733734,-0.22437130178834064,0.132,0.24,1
CCDC66,0.5235522184701726,-0.2244769387404435,0.289,0.36,1
CNKSR3,0.3380260375379488,-0.2244978458808216,0.105,0.2,1
CCBE1,0.18604779679860592,-0.22460506239605443,0.132,0.28,1
SLC38A9,0.3451377695469553,-0.22461171410174402,0.053,0.12,1
MPHOSPH8,0.43437865363648676,-0.22461721712056515,0.342,0.4,1
EFCAB2,0.5357518722637981,-0.22468222072309296,0.105,0.16,1
CCDC124,0.40635787039846044,-0.22481166781530948,0.158,0.24,1
DEF8,0.13913306128812858,-0.22481382159063684,0.026,0.12,1
BABAM2,0.53484648178259,-0.22488339593685672,0.079,0.12,1
TSPYL2,0.1721353170926624,-0.22504337085846576,0.053,0.16,1
EFNB2,0.7067601936463994,-0.2251568172443602,0.237,0.24,1
IFITM3,0.3419470233377526,-0.22577521230814712,0.579,0.64,1
CASP6,0.5168503103295511,-0.22580163393590263,0.079,0.12,1
AMZ2,0.446163351985482,-0.22606004503717547,0.211,0.28,1
GPKOW,0.5531533600555478,-0.22621547590069785,0.079,0.12,1
NFIC,0.7491357372861895,-0.22640407931315887,0.237,0.24,1
RPRD2,0.5042495780576897,-0.2264937459202062,0.105,0.16,1
CDV3,0.30114874435026523,-0.22759271890439536,0.053,0.12,1
FBXO7,0.5262339927088356,-0.2284295659847182,0.237,0.28,1
ANKRD13C,0.8067637267199889,-0.22858224920849057,0.105,0.12,1
ABCD4,1,-0.22887813844255417,0.184,0.16,1
IRF2BPL,0.6029021090812693,-0.22890054293633322,0.158,0.2,1
RGS10,0.11626727427437797,-0.2294562044206604,0.184,0.36,1
RAB5B,0.327870303808581,-0.2298232914764772,0.079,0.16,1
MBD1,0.5168503103295511,-0.23003404144473744,0.079,0.12,1
RPF1,0.40757174442085065,-0.2302389922918558,0.132,0.2,1
HAGH,0.3153772379057243,-0.2303309325420023,0.053,0.12,1
TCEAL4,0.3999953212800424,-0.2304916435651324,0.395,0.44,1
CHID1,0.46234437726768596,-0.2305299677222712,0.184,0.24,1
GUSB,0.5736394774346409,-0.23078045179550738,0.158,0.2,1
ZNF677,0.3030531998675369,-0.2308283425017933,0.079,0.16,1
MMP14,0.29112554823539166,-0.23084375958356407,0.079,0.16,1
CUTC,0.6278125931488258,-0.2308590616808806,0.132,0.16,1
PKNOX1,0.6947157259168515,-0.23091333916237905,0.132,0.16,1
TCEA2,0.3153772379057243,-0.230931210010528,0.053,0.12,1
TM9SF3,0.18150961219973052,-0.2310604818788088,0.105,0.24,1
MAP3K20,0.5168503103295511,-0.23152986915822635,0.079,0.12,1
TMEM218,0.7475691769590772,-0.23161982224158775,0.105,0.12,1
BORCS8,0.5168503103295511,-0.23167743420957865,0.079,0.12,1
MPDZ,0.3451377695469553,-0.23188363026544787,0.053,0.12,1
RPS27L,0.6011445874780719,-0.23196687970660967,0.368,0.4,1
YIF1A,0.24286040459629998,-0.2322905366083411,0.132,0.24,1
ZNHIT1,0.3087417972483079,-0.2323795902894874,0.316,0.44,1
WBP2,0.2533637194348909,-0.23252584815708233,0.158,0.28,1
HERC4,0.885855645878265,-0.2325486865975986,0.158,0.16,1
SPINT1,0.53484648178259,-0.23270333330930282,0.079,0.12,1
APPL1,0.5109118173507372,-0.2327072483536834,0.289,0.32,1
USP39,0.5531533600555478,-0.2329448433624455,0.079,0.12,1
ESYT1,0.13913306128812858,-0.23306565014652647,0.026,0.12,1
THNSL2,0.5531533600555478,-0.23330009777628163,0.079,0.12,1
SYVN1,0.06752189624628452,-0.2336026167006206,0.026,0.16,1
ARPC3,0.46701113809271527,-0.23364931657151033,0.605,0.68,1
RHOG,0.16363248894105595,-0.23406083248532836,0.053,0.16,1
RTL10,0.5168503103295511,-0.23415830495750933,0.079,0.12,1
FBXO3,0.6500626093948809,-0.23430326299419513,0.211,0.24,1
C8orf76,0.3300403431461685,-0.2345303682974331,0.053,0.12,1
THYN1,0.31080720162446335,-0.23483197008090106,0.184,0.28,1
SNRPG,0.8834348577387472,-0.23542712926813092,0.447,0.44,1
OXLD1,0.37248662717549186,-0.23573918255196802,0.158,0.24,1
PSENEN,0.19870247269851662,-0.23584875647668968,0.211,0.36,1
ZSCAN21,0.18096446067476338,-0.23593526353680042,0.053,0.16,1
SNAPC5,0.13913306128812858,-0.23601204557413663,0.026,0.12,1
IMMP1L,0.543109321076183,-0.23603015526867943,0.211,0.24,1
MGST1,0.29112554823539166,-0.2368666693810308,0.079,0.16,1
IL6ST,0.3830209085337134,-0.23704231591459884,0.132,0.2,1
DXO,0.30114874435026523,-0.23704829503907154,0.053,0.12,1
RHBDD2,0.045645060090953544,-0.23723359312242542,0.079,0.28,1
FBXO38,0.13913306128812858,-0.2373418603384792,0.026,0.12,1
RTL6,0.3300403431461685,-0.23775768565772357,0.053,0.12,1
NME5,0.3300403431461685,-0.2377823415943073,0.053,0.12,1
MRPL43,0.2377123126876084,-0.23792895172143647,0.316,0.44,1
ASCC1,0.13913306128812858,-0.23817197712481175,0.026,0.12,1
SRA1,0.6609254878272317,-0.23823520580811164,0.132,0.16,1
EEA1,0.4994229120144839,-0.23831081957504452,0.184,0.24,1
SUMO1,0.2216684267365912,-0.23831537281611448,0.474,0.72,1
ACYP1,0.3030531998675369,-0.238512649219063,0.079,0.16,1
AP4M1,0.3451377695469553,-0.2386414407112925,0.053,0.12,1
LAPTM4A,0.1577694698305419,-0.23898552821762742,0.763,0.8,1
NSA2,0.35742303025740113,-0.23936320620689222,0.395,0.44,1
SIX5,0.2795177147926865,-0.2400767558480213,0.079,0.16,1
REX1BD,0.9049544533017072,-0.24037738989761825,0.263,0.24,1
RCAN1,0.3153772379057243,-0.24056829195778173,0.053,0.12,1
ZSWIM7,0.5042495780576897,-0.24075879199650152,0.105,0.16,1
DHX16,0.5954325555659727,-0.24086100650061704,0.132,0.16,1
RTL8A,0.4864133926366612,-0.24090425893547884,0.263,0.32,1
KAT8,0.9515895659546555,-0.24094994012506055,0.132,0.12,1
PIGK,0.327870303808581,-0.24112409588182132,0.079,0.16,1
CDKN1A,0.5531533600555478,-0.241381436154247,0.079,0.12,1
ARL1,0.353255348481369,-0.24174130671816452,0.342,0.4,1
LAD1,0.30114874435026523,-0.242339097213335,0.053,0.12,1
CCDC77,0.15778689943818716,-0.24281962915846808,0.026,0.12,1
DGCR2,0.148235950344988,-0.24303166775629315,0.026,0.12,1
HS1BP3,0.13913306128812858,-0.24312703305465122,0.026,0.12,1
ILKAP,0.3451377695469553,-0.24323850343629427,0.053,0.12,1
POLD4,0.32960040270028296,-0.2434729271504229,0.184,0.28,1
EMC4,0.5563869090845793,-0.2441691768205927,0.289,0.32,1
FAM114A1,0.729123744238722,-0.24476699321494128,0.132,0.16,1
RNF114,0.3631836370377214,-0.24480028600040948,0.211,0.32,1
MAGED1,0.522095837642415,-0.24480236338560413,0.289,0.32,1
HNRNPF,0.35729610059970646,-0.24480490571712044,0.474,0.56,1
ATP5PD,0.6466534992100437,-0.24531651886901829,0.368,0.4,1
DDX23,0.29352634407497685,-0.24552517465496065,0.105,0.2,1
PPDPF,0.3314103552170929,-0.24554944817439028,0.289,0.4,1
ZNF420,0.5168503103295511,-0.24559457783309963,0.079,0.12,1
DCTPP1,0.4153868757770673,-0.24576816377944627,0.184,0.24,1
CETN2,0.07514362638373308,-0.24583846182579216,0.184,0.4,1
MT2A,0.8670867586011386,-0.24633143177510203,0.105,0.12,1
CBLB,0.6640198623804756,-0.24636713670026955,0.211,0.24,1
DDRGK1,0.36934670219587634,-0.24654431551705525,0.184,0.28,1
KBTBD6,0.4737524734786729,-0.2467075293840743,0.105,0.16,1
NDRG3,0.148235950344988,-0.24678530818154404,0.026,0.12,1
PAFAH1B2,0.6362270613756547,-0.24692811408220872,0.211,0.24,1
MAP1LC3B,0.3949490715734322,-0.2469967721337364,0.368,0.44,1
USP12,0.148235950344988,-0.2470148351653601,0.026,0.12,1
RSRC1,0.7922827102163299,-0.24710740041303803,0.237,0.24,1
ZNF281,0.8444287520760262,-0.24711222477892425,0.158,0.12,1
PPP1R9A,0.5878768777670625,-0.2472444266549707,0.237,0.28,1
COX6C,0.06883090560792963,-0.2472629076076116,0.658,0.8,1
NRBP1,0.24286040459629998,-0.24742143580781567,0.132,0.24,1
NDUFB11,0.274248103097767,-0.24747706152212556,0.368,0.48,1
COPS7B,0.29352634407497685,-0.24751713304567846,0.105,0.2,1
SHISA5,0.327870303808581,-0.2475679583194077,0.079,0.16,1
TMX4,0.53484648178259,-0.24760866142403812,0.079,0.12,1
AIF1L,0.3162645100123647,-0.24763180233069604,0.474,0.52,1
RABAC1,0.36636897726268025,-0.24857831649681184,0.447,0.52,1
ELAC1,0.30114874435026523,-0.2487006715161203,0.053,0.12,1
CNOT8,0.30114874435026523,-0.2487526242893311,0.053,0.12,1
C2orf69,0.53484648178259,-0.24879436017807718,0.079,0.12,1
ARMC6,0.5310516865435033,-0.2489582491230472,0.158,0.2,1
SSFA2,0.29352634407497685,-0.24916422505801644,0.105,0.2,1
LNPK,0.3300403431461685,-0.24936662278018212,0.053,0.12,1
HPS4,0.40757174442085065,-0.24953334113269143,0.132,0.2,1
NDUFS2,0.29352634407497685,-0.2503366125059374,0.105,0.2,1
MTX2,0.29914826765775193,-0.25036619459764153,0.289,0.4,1
PPP1R10,0.35090843719832954,-0.2504224841840605,0.158,0.24,1
UQCC3,0.8067637267199889,-0.25047321620787266,0.105,0.12,1
RER1,0.3201136293617087,-0.2511755617335054,0.184,0.28,1
LIMK2,0.3948683767519605,-0.2512898634647187,0.158,0.24,1
ZNF581,0.2728209329490849,-0.2514866663213787,0.105,0.2,1
PNPLA8,0.18883385377855888,-0.2517862238653631,0.105,0.24,1
CHM,0.3380260375379488,-0.252382522944628,0.105,0.2,1
CD99,0.9383878529426761,-0.25327214789228436,0.158,0.16,1
ACTG1,0.017827151053654115,-0.2533052931677813,1,1,1
TBPL1,0.4737524734786729,-0.2547202489818656,0.105,0.16,1
ASCC2,0.5531533600555478,-0.254778207398498,0.079,0.12,1
BLOC1S2,0.13046679036833556,-0.2549607790142183,0.026,0.12,1
HSD17B12,0.2238998696900344,-0.25502410328305913,0.263,0.4,1
SCD,0.14848148793974253,-0.255185807203723,0.079,0.2,1
SNX3,0.23494363830025802,-0.2552149252612598,0.368,0.48,1
FAM117B,0.3300403431461685,-0.25560464864699844,0.053,0.12,1
SERTAD2,0.43303712331780375,-0.25578634813738793,0.132,0.2,1
FAM32A,0.5121243962614267,-0.25590672575553425,0.184,0.24,1
RHOC,0.32314130438870164,-0.2559620660379922,0.289,0.4,1
ACTR1B,0.8684442975012158,-0.25646611862941726,0.158,0.16,1
GHITM,0.6480140916245927,-0.25647974832994436,0.526,0.48,1
ZNF667-AS1,0.2883731250331679,-0.2567306267724079,0.132,0.24,1
TNPO3,0.7671548235948753,-0.2567814112961621,0.105,0.12,1
NDUFA8,0.5404258951940877,-0.25678862312711104,0.368,0.44,1
PSMC3,0.7284040964721938,-0.2570594996876243,0.447,0.44,1
POLR3E,0.3451377695469553,-0.2571531565459596,0.053,0.12,1
ZNF814,0.23722690364120214,-0.25715905198111766,0.158,0.28,1
PPP1R16A,0.2606760471606617,-0.25732830742466806,0.368,0.48,1
LSM1,0.3369660824131031,-0.2578264663358877,0.263,0.36,1
SLC30A9,0.27883894118779284,-0.2578364665656509,0.132,0.24,1
SMG7,0.3300403431461685,-0.257893919893075,0.053,0.12,1
WTAP,0.571762146755092,-0.25817903201732256,0.079,0.12,1
STK3,0.4588928164710546,-0.25819834411737064,0.105,0.16,1
PON2,0.18451063916111585,-0.25840893405799326,0.316,0.48,1
NARS,0.6399432169620327,-0.25841659426316244,0.316,0.32,1
YIPF6,0.38101862887026045,-0.2585750618204642,0.289,0.36,1
PSMC6,0.33048919449086384,-0.2586273468630502,0.342,0.44,1
NECAP2,0.8510965207075109,-0.2591794829354887,0.158,0.16,1
MYO1C,0.170043804415873,-0.25919003566813514,0.079,0.2,1
IGSF8,0.6278125931488258,-0.25920918677672283,0.132,0.16,1
PDHB,0.6037505203484808,-0.2595809114692239,0.289,0.32,1
MINDY3,0.7475691769590772,-0.25961874077957164,0.105,0.12,1
RNPC3,0.5249923545567183,-0.25965458583461937,0.184,0.24,1
NSMCE2,0.35090843719832954,-0.259670492774516,0.158,0.24,1
ARHGEF12,0.6331731272622378,-0.2597574118220888,0.316,0.36,1
CEP89,0.29112554823539166,-0.2602127433883149,0.079,0.16,1
SLC16A2,0.3300403431461685,-0.2602136951558299,0.053,0.12,1
MGST2,0.6225172674501214,-0.26044324202971036,0.211,0.24,1
CNDP2,0.307010281912225,-0.2605151221691161,0.289,0.4,1
PDPK1,0.6278125931488258,-0.26075623212568605,0.132,0.16,1
CD55,0.3153772379057243,-0.26100379283155994,0.053,0.12,1
POLG,0.13913306128812858,-0.26112482208821197,0.026,0.12,1
ZMYM3,0.5531533600555478,-0.2611303133859366,0.079,0.12,1
STAU1,0.3838633239449887,-0.26118060205694704,0.289,0.4,1
SLC38A2,0.5954325555659727,-0.2611960530819913,0.132,0.16,1
ZHX1,0.16363248894105595,-0.2613634945711807,0.053,0.16,1
PRRT2,0.3153772379057243,-0.2614096300297798,0.053,0.12,1
PES1,0.28304536524509943,-0.2615342185429037,0.105,0.2,1
UBE2D2,0.33330376328234756,-0.2616053145537809,0.368,0.48,1
ETF1,1,-0.2619852933505216,0.184,0.16,1
HSF2,0.3153772379057243,-0.262843206761845,0.053,0.12,1
HIST1H2BK,0.8019246054823322,-0.26314009048287157,0.316,0.28,1
LYRM2,0.9461290129306009,-0.2633550361751933,0.237,0.2,1
SGTA,0.24520219176565708,-0.26343456810017674,0.158,0.28,1
ZNF587,0.3300403431461685,-0.263440319585988,0.053,0.12,1
RALGAPA1,0.18096446067476338,-0.26353585825633064,0.053,0.16,1
UTP6,0.2728209329490849,-0.26375160957543164,0.105,0.2,1
TEX264,0.31530135920930075,-0.2639342125876336,0.079,0.16,1
ELL2,0.13046679036833556,-0.2641095800965215,0.026,0.12,1
CFAP20,0.49090171809620725,-0.26427078816642613,0.237,0.28,1
DPM3,0.08221614719520352,-0.2643372516501617,0.053,0.2,1
WDR83OS,0.6307993309028265,-0.2645636455803235,0.553,0.52,1
NUP62,0.6640198623804756,-0.26471299039682894,0.211,0.24,1
TMED9,0.47264340113103537,-0.2647834738580743,0.579,0.64,1
EPHX1,0.06314707215426515,-0.2648881532338775,0.026,0.16,1
DRAP1,0.3301398993350464,-0.26512104783809465,0.158,0.24,1
ZSCAN9,0.03148296859367711,-0.2652352976262369,0,0.12,1
HECTD2,0.3300403431461685,-0.2652853495736019,0.053,0.12,1
HIGD2A,0.39161961822193797,-0.26529767930421255,0.395,0.48,1
PHF3,0.9934152990701974,-0.26604296385912807,0.368,0.32,1
AP2S1,0.6404188969430243,-0.26614564276509867,0.289,0.32,1
ARRDC1,0.13046679036833556,-0.266320856713967,0.026,0.12,1
EPS8L2,0.30809406789083116,-0.2663685142157669,0.132,0.24,1
ROCK1,0.42486660960104095,-0.2664119978977515,0.342,0.4,1
ZNF24,0.2646016243851918,-0.2665891084133222,0.316,0.44,1
PIGH,0.3300403431461685,-0.26680221844397706,0.053,0.12,1
MGME1,0.2795177147926865,-0.26689124737617176,0.079,0.16,1
NR3C1,0.16749717190167496,-0.26690432190788715,0.105,0.24,1
MGMT,0.4737524734786729,-0.2669236731570657,0.105,0.16,1
TANC1,0.5380238256998702,-0.26726913993948215,0.184,0.24,1
SKI,0.13913306128812858,-0.267370925053953,0.026,0.12,1
UQCR10,0.09872170514126866,-0.2676005346556163,0.605,0.72,1
GNL3L,0.15778689943818716,-0.2678724187665211,0.026,0.12,1
