gene,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TRMT10C,0.1318866584162802,0.46515869113048325,0.28,0.197,1
TPM2,0.04383115056185736,0.46482620173352474,0.24,0.125,1
RAD21,0.31711118148264733,0.4648084528972978,0.48,0.56,1
NOL7,0.8704849440370389,0.4641991639993134,0.36,0.454,1
MAP3K13,0.4354968464853505,0.46368327924750474,0.4,0.472,1
RDH11,0.5747625057864229,0.46366727411858627,0.24,0.243,1
RERG,0.12158615857565008,0.4629725885631029,0.24,0.157,1
PAFAH1B1,0.4979030336414524,0.46281319283557987,0.4,0.512,1
LTN1,0.35148561612450785,0.4626651612130384,0.2,0.157,1
LMNA,0.8929110958178652,0.4623861065072291,0.36,0.498,1
MAD2L1,0.009516461050233772,0.46232183836896645,0.16,0.046,1
STAU1,0.46703507466211397,0.4617982180481256,0.4,0.449,1
IP6K2,0.01837155478960152,0.46103734383225037,0.68,0.75,1
KIAA1958,0.03447904501992686,0.4610209383988084,0.12,0.037,1
TMTC1,1.8458853416562058e-8,0.46089454088367576,0.16,0.009,3.4724795047236544e-4
NAP1L3,0.01359874739416052,0.46074441045970976,0.12,0.03,1
CCT6A,0.16696565261688265,0.4602444620651458,0.48,0.542,1
UGGT2,0.3070405793626972,0.46023389966220707,0.2,0.148,1
LRPAP1,0.1383212340528844,0.45951473941468035,0.52,0.609,1
USP47,0.4239438751830271,0.4591337001043977,0.32,0.34,1
PTPRO,0.004055315426330335,0.45850274680301695,0.92,0.958,1
NOP56,0.36365941202715696,0.45767635931050377,0.24,0.405,1
COX6A1P2,7.658659089516971e-17,0.45747625515304474,0.16,0,1.4407469479199325e-12
UBA6,0.07802810826448107,0.45710401871830386,0.28,0.183,1
PKNOX1,0.41559377056040725,0.4567300192249739,0.16,0.123,1
RBPJ,0.7555993351014343,0.45660059165176037,0.32,0.405,1
ZNF425,0.021940429772072063,0.45639472879664383,0.16,0.056,1
TPD52L2,0.6198538198982051,0.4561272042972916,0.24,0.255,1
TSPAN31,0.6811150455761806,0.4549932188982814,0.24,0.363,1
ARCN1,0.8239017973366781,0.4547467629224431,0.24,0.278,1
GTF2A2,0.3719910413554714,0.45398699260021835,0.52,0.655,1
MNAT1,0.17495774645925422,0.45381783053051183,0.32,0.257,1
ZNF33A,0.6115344228557882,0.45371143210785514,0.24,0.241,1
CRYAB,0.6141138685701557,0.45328440729700814,0.44,0.613,1
DKC1,0.8491956044112161,0.45325702397086554,0.16,0.204,1
XRCC4,0.13888921545710797,0.45306452023295557,0.16,0.086,1
VCP,0.2175614526713515,0.45170702252441963,0.48,0.537,1
C1D,0.6131396138908813,0.4505803645132139,0.4,0.505,1
HIST2H2BE,0.4001731780180561,0.4492541208515226,0.28,0.486,1
RPE,0.7635201982979677,0.44913543001701606,0.12,0.113,1
INTS11,0.5076251321923344,0.4469530441717405,0.32,0.343,1
XBP1,0.8460478986950444,0.4469134215146793,0.28,0.336,1
ALCAM,0.1798972596985186,0.44662236538707756,0.56,0.644,1
GTF2F2,0.35289319322511425,0.4460129271797861,0.24,0.206,1
MVD,0.16268475490487644,0.4459948275367064,0.16,0.09,1
OCIAD1,0.0656050954878815,0.44595284806150826,0.68,0.826,1
EBAG9,0.6157924792439685,0.4457364619435341,0.36,0.444,1
RRAGA,0.3630537299570174,0.4453715115307444,0.32,0.312,1
NDNF,9.910132350535801e-4,0.4452801803901943,0.16,0.032,1
ITGAV,0.4414467893549875,0.44513986389285104,0.24,0.218,1
SLC25A36,0.8202065397531604,0.44488625134312465,0.36,0.491,1
NKAP,0.737541728937766,0.4447286213003685,0.24,0.269,1
CYCS,0.04606628767199015,0.44470568842232105,0.68,0.762,1
LOX,0.0017481912995580223,0.4439788850683257,0.16,0.035,1
SERBP1,0.001926550743953603,0.44254774105780337,0.8,0.856,1
KRT19,0.3041380729541765,0.4425444738292455,0.16,0.106,1
SNCA,0.17506781844286967,0.44243828502077653,0.56,0.667,1
SEC63,0.22862126223274656,0.4423877375631524,0.44,0.458,1
PPP1R9A,0.8160167381221991,0.4423796327782951,0.28,0.347,1
MRPS27,0.5160839469537413,0.4413274271240779,0.24,0.236,1
INF2,0.7029423001466841,0.44067129836560215,0.32,0.389,1
NUP62,0.49611339652018305,0.440583321018138,0.24,0.222,1
HNRNPK,0.005096077513447778,0.44001216317135583,0.88,0.938,1
CHD1,0.5979748672485803,0.4396700804769007,0.32,0.359,1
CCND2,0.16615659080411424,0.4392686244775455,0.24,0.162,1
TSPYL2,6.362699285388504e-4,0.4392021626580928,0.16,0.03,1
KPNB1,0.09556545730646096,0.4390465385440787,0.52,0.521,1
WRN,0.549821800045679,0.4387386478781285,0.12,0.095,1
BCDIN3D,0.44474379426844485,0.4384402735380253,0.12,0.086,1
CALU,0.5097416716440402,0.4382949217721117,0.44,0.549,1
ARL6IP5,0.2796546866842701,0.4377451372281763,0.4,0.407,1
SC5D,0.9496951998130367,0.43768004034690033,0.16,0.197,1
RARRES2,0.1098997039206008,0.4374358164395479,0.28,0.19,1
QRICH1,0.4491335367788484,0.436394881188691,0.2,0.169,1
SAE1,0.44785102882147293,0.43629476434709824,0.32,0.333,1
KIAA0586,0.22509005723021083,0.43625229364522367,0.12,0.065,1
PNN,0.10774131082802092,0.43565779031324037,0.64,0.745,1
C1orf35,0.6478092450366584,0.435530977114306,0.32,0.37,1
GLO1,0.3323978354774314,0.4355053797719992,0.44,0.537,1
SLC38A9,0.09329898766441526,0.4354257908676795,0.12,0.049,1
CDC5L,0.6574298090387789,0.43512306368621084,0.24,0.252,1
BUB3,0.3538961060990756,0.43493682039791803,0.32,0.301,1
NDEL1,0.07010424434024728,0.43457999082018206,0.2,0.102,1
CXADR,0.2895623331408884,0.43445539618419116,0.52,0.609,1
UPF3B,0.13691688543007782,0.4342700308302706,0.32,0.245,1
MME,0.007654520189396401,0.4341934650284096,0.76,0.88,1
TMBIM1,0.5884337372282717,0.43409466661581203,0.16,0.141,1
GFM1,0.28024066876799514,0.43377619624015556,0.2,0.144,1
POLD4,0.30790733506954787,0.4328307899084212,0.28,0.241,1
OXSR1,0.06935855984107396,0.43264059484721373,0.24,0.134,1
DOCK9,0.011813272155431941,0.43242065948584885,0.16,0.049,1
EPSTI1,0.23751969832691064,0.4317871613220628,0.2,0.134,1
VIPAS39,0.7204454965661842,0.4315709372354126,0.12,0.109,1
PHETA2,0.043008819733587514,0.43140562959550066,0.12,0.039,1
PA2G4,0.03411850147906343,0.43120094680443855,0.56,0.546,1
SERINC3,0.2589458921685685,0.4306633109831215,0.24,0.451,1
ATP5F1B,0.002210599380397496,0.43026421079789845,0.8,0.838,1
CROCCP2,7.658659089516971e-17,0.43023778601016344,0.16,0,1.4407469479199325e-12
ADAMTS9,0.39266193767678653,0.4302185581112159,0.48,0.641,1
TMCC3,0.5214185814681029,0.43018481750878346,0.32,0.338,1
KIN,0.5442163500541415,0.4294423154512864,0.2,0.188,1
GTF3C5,0.2025372585804466,0.42942645206790464,0.24,0.178,1
PHF6,0.17854653435500928,0.42899020583555925,0.2,0.13,1
YES1,0.342542084595297,0.42895924308737854,0.12,0.227,1
PPID,0.24916986124212806,0.4284607235948446,0.24,0.185,1
CD59,0.019970250761726035,0.4280197321113386,0.72,0.84,1
MYLK,0.6249336948376117,0.4279142645460867,0.36,0.435,1
RAMP1,0.031246002691281242,0.4276174015197302,0.2,0.083,1
CD2AP,0.004109786936528432,0.42761007304239373,0.72,0.706,1
TMEM41A,0.5293892333262734,0.4269157469163423,0.16,0.137,1
HNRNPC,0.00909084225406878,0.4267333591714757,0.76,0.891,1
PRDX2,0.0026075054907550737,0.426551150810073,0.8,0.88,1
ARHGAP24,0.8424660771936046,0.42602096530577205,0.12,0.148,1
CCDC91,0.670775523360492,0.42586574319819526,0.16,0.15,1
FBL,0.9613889485325336,0.4258635213631463,0.32,0.433,1
TWISTNB,0.12997917239223747,0.4257916394144803,0.24,0.155,1
ARFGAP3,0.312767861034307,0.4256985736440163,0.28,0.252,1
DMAC2,0.6062085490417347,0.4249092741259954,0.28,0.306,1
WASHC4,0.6913902248934525,0.4246110261397754,0.2,0.201,1
ANP32E,0.5805324613001666,0.4243269634401411,0.2,0.181,1
FNTB,0.02373325073518729,0.4231846484650912,0.16,0.056,1
ZNF814,0.05657987763675461,0.42296205694528155,0.28,0.167,1
SUCLA2,0.32014135778181485,0.4227608737010831,0.32,0.301,1
LBR,0.05162456121810785,0.4226390804378212,0.2,0.09,1
TEAD4,0.7555087321976988,0.4225129654222424,0.2,0.215,1
XRCC6,0.5009386351073126,0.42205957620203516,0.48,0.627,1
POLA2,0.17538021923741384,0.4218711829555484,0.28,0.211,1
NIT2,0.23035924407794975,0.42172495649160896,0.28,0.229,1
PHF3,0.5812045130156055,0.42127398147461725,0.32,0.505,1
FBXO3,0.24941457341405024,0.421164423252005,0.24,0.181,1
ARMCX3,0.042465183312996924,0.42089159587592384,0.68,0.831,1
FLRT3,0.44543849923661283,0.4207630735240832,0.28,0.269,1
BDP1,0.37543091917813703,0.42038937605587945,0.4,0.433,1
PSMC4,0.17917283460111016,0.41984664103241165,0.4,0.35,1
GLMN,0.4234088930402095,0.4193835385137213,0.16,0.123,1
SEPT2,0.0037985117763308946,0.41926916430736894,0.8,0.88,1
PAK2,0.45063399918613484,0.41916504016804423,0.36,0.412,1
DALRD3,0.3789345796994798,0.4188529815489767,0.28,0.264,1
TMBIM6,0.006716214348609838,0.4181479314445531,0.76,0.88,1
SERTAD2,0.4658273762078762,0.41786526541434277,0.2,0.171,1
JPT2,0.5388788353135259,0.4176313273193868,0.2,0.183,1
LGALS3BP,0.22954176467814713,0.4169968015758315,0.28,0.229,1
LMBRD1,0.7216587401943552,0.41660930064387586,0.2,0.199,1
PRKAR1A,0.3659110179468289,0.41619714111560824,0.52,0.674,1
GULP1,0.5492621603611136,0.4160871208361939,0.36,0.421,1
ARL1,0.2976235037492256,0.4154486078665849,0.4,0.433,1
TRIAP1,0.6646339165787729,0.4147864794071728,0.32,0.373,1
ORC4,0.5211354895676061,0.4142216339866529,0.32,0.361,1
IBTK,0.6850361309375173,0.41418530385516944,0.28,0.322,1
SS18L1,0.040614117136631156,0.4139598892699181,0.16,0.062,1
SRP54,0.28228660098738323,0.41385491254777157,0.32,0.282,1
WBP11,0.6957110077546955,0.4136050078115723,0.32,0.512,1
ZC3H18,0.9601061443436677,0.4135380952499157,0.16,0.192,1
ZNF260,0.9495702423244758,0.41325791613656854,0.12,0.141,1
ARL3,0.713980694143358,0.41304306900041377,0.44,0.646,1
SGCE,0.5519233071443863,0.4130130265351508,0.28,0.301,1
ADAMTS9-AS2,0.17435234286925883,0.41295799208969663,0.12,0.058,1
RNF220,0.9725342941298593,0.4129432540173814,0.24,0.308,1
SGTA,0.2978653894400787,0.41254562372892223,0.28,0.243,1
NCBP3,0.6934661169587397,0.4117603930816595,0.2,0.294,1
TRMT5,0.004932398463735575,0.4117576586087476,0.2,0.062,1
HSPA13,0.7331365867602067,0.41141156231890563,0.16,0.155,1
INSIG2,0.46849801153115045,0.41033013480707903,0.28,0.282,1
PCSK5,0.01359874739416052,0.41014081529671786,0.12,0.03,1
NUMA1,0.515153016755346,0.4095275232729168,0.28,0.287,1
GLOD4,0.48748897548196785,0.40919645173649444,0.36,0.426,1
NBPF1,0.7635201982979677,0.4089148652769382,0.12,0.113,1
DCTD,0.2950947631921535,0.40871462887212573,0.44,0.502,1
RC3H2,0.6145348093660559,0.4086575482157453,0.2,0.197,1
CDKN1A,0.4004330955360105,0.40842211900671654,0.12,0.081,1
EEF1AKMT2,0.2176184228394096,0.4084045809532031,0.24,0.176,1
HNRNPH3,0.24662357208975613,0.40782359716852357,0.48,0.565,1
SLC30A9,0.5716614057756213,0.4078052424092594,0.24,0.248,1
DNTTIP1,0.6669685810955435,0.4076761692673671,0.2,0.292,1
SPDL1,0.4708373222105227,0.4070677392034481,0.12,0.088,1
CCNT1,0.6299487652994851,0.4070404886823979,0.16,0.148,1
BTN3A1,1.2067906899171955e-6,0.4063976012271724,0.12,0.007,0.022702146458722282
TRAPPC4,0.8048070499144047,0.40631205135785575,0.4,0.553,1
GSTO2,0.36957142498848505,0.40629800431950436,0.12,0.079,1
SLC35A2,0.06163487833580654,0.40620624679057843,0.2,0.1,1
C14orf119,0.2824218813290477,0.40587243883365764,0.36,0.368,1
RSRC1,0.9984664112158379,0.4056156396256239,0.24,0.303,1
TRIM52-AS1,5.585847848594682e-13,0.4050906047703848,0.12,0,1.0508096972776316e-8
CNPY4,0.7135287043366818,0.40502423335030646,0.24,0.269,1
COPS4,0.2849041142499011,0.4043001923915871,0.2,0.382,1
ZNF793,0.20751934131051555,0.4040148126766864,0.16,0.097,1
COL4A3,0.033041792969183775,0.4035435372349246,0.16,0.06,1
NSMCE2,0.38964376381074517,0.4035289548938204,0.24,0.215,1
TMUB2,0.5074807644595867,0.4030531164654004,0.28,0.289,1
PREPL,0.3985689699877412,0.40288216538539745,0.12,0.218,1
MALAT1,9.150487240623883e-10,0.4011836618528255,1,1,1.721389659706165e-5
MLLT11,0.8929700798882372,0.40079482070714617,0.16,0.204,1
RNH1,0.24908533085604403,0.400743634934531,0.56,0.704,1
APEX1,0.589841113762387,0.399899298156992,0.44,0.572,1
PSMC2,0.4494002678934533,0.3997620568423942,0.36,0.394,1
APOD,0.01359874739416052,0.39974346022579954,0.12,0.03,1
KLHL24,0.5181964159716841,0.3995679858079505,0.24,0.238,1
HDAC2,0.9306249716551007,0.3995337760785116,0.36,0.519,1
UTP6,0.023184629358247326,0.3990021904357709,0.2,0.081,1
HNRNPH1,0.07641860657843558,0.39855961547878727,0.6,0.572,1
CHCHD3,0.8678293329810305,0.398555961020889,0.24,0.331,1
SDHAF2,0.5937927257095619,0.3985468665695486,0.28,0.308,1
FAM96B,0.38415482270313395,0.3980851354549828,0.48,0.606,1
TRIM27,0.8761547336219514,0.39765260622611065,0.2,0.257,1
SLC16A2,0.07064310889664649,0.3976267604136486,0.12,0.044,1
CBR1,0.2034837716264103,0.39711585733619204,0.12,0.062,1
GOT1,0.21292300034160277,0.39676236543187826,0.2,0.137,1
SLU7,0.36564899276409546,0.39673066519691536,0.32,0.315,1
PDPN,0.11084678767291259,0.39654406081912713,0.24,0.148,1
CMC2,0.5827109701408031,0.3963907637037283,0.24,0.241,1
DUSP11,0.8965518797593366,0.39565846353473566,0.16,0.174,1
CCT8,0.14932305171773705,0.39565677025487056,0.52,0.562,1
LZTFL1,0.9584251626035644,0.3956362762488849,0.12,0.13,1
DHX16,0.19205007209303374,0.39555785834634444,0.16,0.095,1
SURF4,0.6053925289069677,0.3951579316439892,0.32,0.35,1
FCGRT,0.5743437441855935,0.39502554866463313,0.28,0.299,1
MACO1,0.2455671958911405,0.3949672290502555,0.16,0.1,1
SCG5,0.002284193606185116,0.3948980064651061,0.12,0.021,1
BOD1L1,0.7024802891660122,0.3947577796849864,0.24,0.255,1
RBM4,0.38836905582127657,0.394483971962865,0.36,0.394,1
PPP1R18,0.0795075562518957,0.39443683472098373,0.12,0.046,1
PRX,0.4695502378373624,0.39435284941316084,0.16,0.13,1
LGALS8,0.8744729988307873,0.39434260300147916,0.2,0.266,1
AP3S1,1,0.3940940244650474,0.4,0.572,1
EMX2,0.23060137481194737,0.3938976346370881,0.12,0.065,1
CENPC,0.36344662090045227,0.39297489924659035,0.24,0.208,1
HERC4,0.8666574576010968,0.3929159360820092,0.16,0.204,1
ARMC6,0.567441257823194,0.39276805138848586,0.2,0.19,1
SLC17A5,0.24198176840553293,0.3923067533717828,0.16,0.1,1
CCNI,8.13476858048936e-4,0.39199688612936656,1,0.912,1
VDAC2,0.020054779463151866,0.39176260352575354,0.8,0.845,1
ETHE1,0.7253908145969792,0.3914011147644766,0.36,0.451,1
LIMD2,0.034254565580273934,0.39133630756452886,0.16,0.06,1
NKAPD1,0.697952334074223,0.3910368903407031,0.24,0.255,1
CCDC93,0.36577220549184714,0.3905684689370207,0.2,0.162,1
LAMB1,0.18634380809692877,0.39021205702198264,0.12,0.06,1
LMBRD2,0.2704432144274969,0.38927551888535095,0.12,0.069,1
CD151,0.08667263884887472,0.38896683259752196,0.76,0.84,1
CTNNB1,0.18929256537169312,0.3886572652177903,0.48,0.516,1
SEMA5A,0.1258572846157129,0.388267005906341,0.12,0.053,1
HOXA10,0.3351068483238563,0.3881460027330817,0.32,0.294,1
APH1A,0.5369935276904567,0.3878691637744739,0.44,0.553,1
DNAAF2,0.3692490822328937,0.38780673860881887,0.24,0.208,1
CRBN,0.8367781907793419,0.38760396043899226,0.28,0.412,1
WBP4,0.674554673197045,0.38730988334009075,0.32,0.356,1
VEZF1,0.6581535872746287,0.3871217414676066,0.28,0.315,1
PDPK1,0.8556337767057834,0.3869497481154857,0.16,0.208,1
ZFR,0.5325107024964488,0.38679393469283974,0.4,0.491,1
AHNAK,0.9543365625207457,0.38646493730597886,0.32,0.454,1
HSD17B7,0.09634395137219205,0.38644199578605565,0.16,0.076,1
GPN2,0.5334756016900378,0.38539672636422856,0.12,0.093,1
CCNT2,0.8347301345391607,0.3852334903667142,0.16,0.211,1
SNW1,0.28980704836163207,0.38520759851700814,0.4,0.442,1
HIC2,0.346204700883224,0.3848491055729639,0.12,0.076,1
ITSN1,0.4435475087873669,0.38479367650827856,0.16,0.125,1
PTTG1IP,0.4681399571820547,0.3845583300100094,0.52,0.655,1
KIF20B,0.018874777964350224,0.3842102453852063,0.16,0.053,1
THUMPD3,0.7981085355714489,0.38328961754341306,0.16,0.167,1
TMEM9,0.3922689145721586,0.3828702364476453,0.4,0.449,1
NUDT21,0.2787204542437083,0.38177694144549845,0.32,0.287,1
PARVA,0.3194366426591619,0.3812546890070859,0.36,0.352,1
SDCBP,0.8210348719314022,0.3799821195493263,0.28,0.343,1
YIPF6,0.6438170729660149,0.3799286195070395,0.36,0.451,1
SIK3,0.04337548184017639,0.3793130525439477,0.2,0.093,1
UFSP2,0.6157751020857696,0.3790243356917766,0.24,0.248,1
AZIN1,0.7678315260900683,0.37777538460102694,0.28,0.319,1
P4HA2,0.022992692417744147,0.3774984837393334,0.2,0.081,1
ATP6V1H,0.2582204209413082,0.3770377207506923,0.36,0.331,1
ZNF638,0.49838757015545887,0.37685308830190933,0.32,0.525,1
PHACTR4,0.17397366401343137,0.3766986292781376,0.52,0.535,1
NEDD1,0.2118542140954539,0.3761614067952127,0.16,0.097,1
PLEKHH2,0.0060137721276945725,0.3753980378960451,0.12,0.025,1
PDCD4,0.7803713529050782,0.3753396678167011,0.2,0.215,1
SREK1IP1,0.3458589883404886,0.3752914346217354,0.36,0.35,1
MYO1E,0.6586314392031851,0.3739468530242277,0.24,0.25,1
SLC37A3,0.14543046579599117,0.37355764391817076,0.2,0.12,1
KBTBD11,0.2572373551419209,0.3734799038592508,0.2,0.144,1
FBXO9,0.5905300063991215,0.3729048799225784,0.32,0.363,1
CENPW,0.3967980652088328,0.3728875604126789,0.12,0.081,1
GNAI1,0.06313667517278135,0.37251424058116755,0.24,0.132,1
TUBB6,0.9536821280904865,0.3725038428317113,0.12,0.141,1
UBE3A,0.9505887632385756,0.37045587407586544,0.36,0.528,1
ELF1,0.9031519308420292,0.3703916276983006,0.16,0.178,1
UBAP2,0.7960915424819386,0.37037905637150903,0.24,0.28,1
SRSF1,0.891390553843388,0.37037356198379623,0.44,0.646,1
CHMP7,0.40940345969233594,0.36990083386046346,0.16,0.123,1
UBQLN1,0.7262382568100425,0.36965938914545404,0.2,0.282,1
NECAB1,0.7389141713697909,0.36916627067352015,0.32,0.491,1
MFSD10,0.6523797660635547,0.3689946503033718,0.28,0.306,1
TIMM10B,0.7771052665111307,0.36894688009471027,0.2,0.271,1
MAGED1,0.6569025625237981,0.3689371116585427,0.32,0.37,1
EFNA5,0.7666717341936539,0.36882275174743784,0.12,0.162,1
CEP57,0.5843479004182486,0.3679081902456691,0.32,0.366,1
ZFYVE19,0.033981886022363364,0.3678938621976014,0.2,0.088,1
DCAF5,0.5051607976149114,0.36741260264428005,0.24,0.225,1
VIM,0.003987383663732975,0.3667417642201851,1,0.993,1
CIAPIN1,0.19379703564175577,0.36645280677429504,0.28,0.215,1
IMMP1L,0.8852881665983132,0.36563266582476633,0.24,0.296,1
ZMAT2,0.9862056401143674,0.3642965105572338,0.32,0.433,1
TIPARP,0.2266027353092697,0.36410897400879016,0.2,0.139,1
TRMO,0.24344291794530182,0.36394161815372034,0.16,0.102,1
PCNX1,0.768957530751158,0.36351497320201237,0.24,0.278,1
PDS5B,0.6524630231034951,0.363465394173515,0.2,0.201,1
GHITM,0.6521930817591028,0.3633562500859311,0.48,0.678,1
WDR1,0.9972622524598064,0.36333072176523207,0.32,0.447,1
CRELD1,0.7527431492629677,0.36318964320055847,0.24,0.266,1
RNF20,0.1872051376868531,0.36318674333690326,0.2,0.13,1
NEAT1,0.05837765916505044,0.3631788691346758,0.48,0.845,1
MDM4,0.7332573071400706,0.36306812241525244,0.28,0.405,1
UHMK1,0.9975303849114922,0.362604435519332,0.2,0.248,1
CHCHD6,0.3159245467772606,0.36256102033025495,0.2,0.15,1
MFSD14A,0.9647855777992835,0.36252029300048927,0.28,0.373,1
SLC38A1,0.038350867783807384,0.36243406260975375,0.2,0.088,1
ERICH1,0.37098480628728653,0.3616776995886748,0.16,0.289,1
CDK20,0.2264589848461608,0.36167537579450304,0.12,0.065,1
NDRG1,0.7639141357538226,0.3615352462295826,0.28,0.315,1
SLC16A1,0.8872077783056711,0.3612255444023551,0.16,0.174,1
CDC123,0.527446791076902,0.3611822914897972,0.32,0.338,1
GSPT2,0.523418487583174,0.361021701633045,0.12,0.093,1
TM2D2,0.4957708683131413,0.36091286101182707,0.2,0.331,1
BRD2,0.836783906484028,0.36072715098266295,0.4,0.597,1
FADS2,0.9820021473160241,0.36054852200828724,0.12,0.132,1
ATP1B1,0.47938806421458297,0.36050705603205,0.16,0.13,1
PDHB,0.7028553072694921,0.3600453566859121,0.32,0.479,1
BRF2,0.014892027206055834,0.35969739783435717,0.2,0.074,1
CEP290,0.5733491675142576,0.35964745261270714,0.24,0.375,1
SCAMP3,0.45044082339324676,0.3595045207947442,0.24,0.218,1
NKAIN4,0.07718378772603407,0.3593671677944721,0.24,0.132,1
ARPC5,0.10953431394613354,0.35919804607398564,0.68,0.81,1
NUDT16L1,0.5578626637325526,0.3589556180506521,0.24,0.387,1
ECE2,3.272637331815066e-4,0.3584321837043201,0.16,0.028,1
GUCY1B1,0.8781823711555796,0.35813076946095046,0.28,0.38,1
TMEM87A,0.871302392808307,0.3580708443422054,0.2,0.266,1
METTL16,0.3733222826506469,0.357766020825625,0.16,0.118,1
LDHA,0.6613958001757544,0.35767469805232366,0.36,0.532,1
RP9,0.9575819315476307,0.3575456544219643,0.16,0.194,1
MAPRE1,0.4485317468316966,0.35744715528845195,0.4,0.461,1
KRR1,0.8371242278762034,0.35708176596038,0.24,0.282,1
TMEM45A,0.6827429553362729,0.3570445146009545,0.24,0.252,1
ERP29,0.7095364912813866,0.35629807123316093,0.52,0.731,1
SLC25A5,0.3075576296740039,0.3561304569801571,0.64,0.775,1
COPS7B,0.6383820996962404,0.35551501103452726,0.2,0.197,1
SMAP1,0.47658475491482016,0.3554579306747058,0.32,0.354,1
HSPB11,0.600285542095472,0.3552987971413527,0.32,0.35,1
BIN3,0.9408955201837885,0.3548801531579586,0.16,0.183,1
RBM5,0.573421510500861,0.3548713458759025,0.28,0.44,1
MTREX,0.6303897301392145,0.35465046473959116,0.2,0.197,1
RDX,0.13690303200922,0.3546209559987086,0.6,0.748,1
MANBAL,0.705368993110365,0.35437492863483033,0.36,0.463,1
KIRREL1,0.8095212191717075,0.3541648182471619,0.24,0.34,1
ENTPD5,0.29721319770326965,0.3541500766012043,0.12,0.072,1
RPS5,0.0011326789707227253,0.3538759061174832,0.96,0.991,1
NUDT1,0.29742469643273833,0.35377412700558464,0.16,0.106,1
NSFL1C,0.5041874289496099,0.3534910587748633,0.36,0.41,1
TMTC4,0.9073216784049788,0.3533801301869405,0.16,0.176,1
PHF14,0.3371644249678674,0.3528031703076133,0.48,0.562,1
PSMD1,0.598480054793844,0.3525703835139308,0.36,0.419,1
TBL2,0.724478618024848,0.3523581382138805,0.16,0.157,1
ORAI3,0.6384429009657467,0.3521217051393222,0.2,0.287,1
NKIRAS2,0.2622195453115712,0.35160340883397,0.4,0.403,1
OAT,0.09696956060894286,0.3514388988591143,0.2,0.106,1
TALDO1,0.3323858100223928,0.35142166808473285,0.44,0.477,1
TRUB1,0.4582278927239139,0.3513700236401064,0.2,0.167,1
LGALS1,0.39951939076456816,0.3513558102602239,0.32,0.306,1
NR2F1,0.32207325080936555,0.3511088799551968,0.24,0.19,1
ISCA1,0.44467915375638123,0.351039204099438,0.2,0.338,1
NARS,0.9508599437553512,0.35095401211061594,0.32,0.426,1
RNF34,0.34771110837587993,0.3506737881672201,0.2,0.157,1
SPTLC2,0.1182370313510984,0.350566883814307,0.16,0.081,1
PTTG1,0.04773946782970808,0.35047829757717647,0.12,0.039,1
SLC35G1,0.39861308521101324,0.3499826823070382,0.12,0.081,1
BCAP29,0.26858036277673636,0.3485771945265832,0.36,0.343,1
PNPLA8,0.9785323335701724,0.34805593802214,0.24,0.303,1
DERL2,0.8973015011797612,0.34760607970130186,0.28,0.37,1
DLGAP4,0.35495299189107515,0.3467064537781446,0.16,0.294,1
VAC14,0.9800279087754707,0.34641343117468204,0.12,0.134,1
PWP1,0.5217123190974109,0.3462876247572677,0.16,0.25,1
ZNF581,0.3104772929624457,0.3460926928503242,0.2,0.153,1
MRPS5,0.5668306390868263,0.3459711221434304,0.28,0.296,1
ACTR10,0.4446423040653537,0.3458251121289929,0.24,0.4,1
RPA2,0.8849951881711864,0.3457064565451439,0.16,0.176,1
NMRAL1,0.8521738244046921,0.3452867535216485,0.16,0.208,1
SLC25A3,0.010909498264765975,0.3451565832811727,0.88,0.928,1
